experiment,experiment_num,experiment_label,analysis_branch,model,response,contrast_label,reference_condition,treatment_condition,particle_type_model,particle_type_plot,ntu,ntu_f,fit_control,fit_treatment,percent_change,conf_low_percent,conf_high_percent,absolute_change,fit_response,conf_low_response,conf_high_response
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Sand at 100 NTU vs Sand at 25 NTU,Sand at 25 NTU,Sand at 100 NTU,SAND,Sand,100,100 NTU,0.3704826719264675,0.3704826719264675,0,-5.073976123955051,5.1821719282765,0,0.3704826719264675,0.3516844696095278,0.3896817209501696
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Sand at 400 NTU vs Sand at 25 NTU,Sand at 25 NTU,Sand at 400 NTU,SAND,Sand,400,400 NTU,0.3704826719264675,0.3704826719264675,0,-5.073976123955051,5.1821719282765,0,0.3704826719264675,0.3516844696095278,0.3896817209501696
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Kaolinite at 25 NTU vs Sand at 25 NTU,Sand at 25 NTU,Kaolinite at 25 NTU,KAOLINITE,Kaolinite,25,25 NTU,0.3704826719264675,0.41071646210343077,10.859830492949147,5.721141770131207,16.07172592282962,0.04023379017696327,0.41071646210343077,0.3916785108211508,0.4300256315500654
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Kaolinite at 100 NTU vs Sand at 25 NTU,Sand at 25 NTU,Kaolinite at 100 NTU,KAOLINITE,Kaolinite,100,100 NTU,0.3704826719264675,0.41071646210343077,10.859830492949147,5.721141770131207,16.07172592282962,0.04023379017696327,0.41071646210343077,0.3916785108211508,0.4300256315500654
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Kaolinite at 400 NTU vs Sand at 25 NTU,Sand at 25 NTU,Kaolinite at 400 NTU,KAOLINITE,Kaolinite,400,400 NTU,0.3704826719264675,0.41071646210343077,10.859830492949147,5.721141770131207,16.07172592282962,0.04023379017696327,0.41071646210343077,0.3916785108211508,0.4300256315500654
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Peat at 25 NTU vs Sand at 25 NTU,Sand at 25 NTU,Peat at 25 NTU,PEAT,Peat,25,25 NTU,0.3704826719264675,0.39017786368078106,5.316089859722943,0.21655945766998544,10.50613584687726,0.019695191754313557,0.39017786368078106,0.37128498719155273,0.4094060847282028
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Peat at 100 NTU vs Sand at 25 NTU,Sand at 25 NTU,Peat at 100 NTU,PEAT,Peat,100,100 NTU,0.3704826719264675,0.39017786368078106,5.316089859722943,0.21655945766998544,10.50613584687726,0.019695191754313557,0.39017786368078106,0.37128498719155273,0.4094060847282028
Experiment 2,10.2,Defined particle concentration series,day4,particle_only_betabinomial,motile_fraction,Peat at 400 NTU vs Sand at 25 NTU,Sand at 25 NTU,Peat at 400 NTU,PEAT,Peat,400,400 NTU,0.3704826719264675,0.39017786368078106,5.316089859722943,0.21655945766998544,10.50613584687726,0.019695191754313557,0.39017786368078106,0.37128498719155273,0.4094060847282028
