row_id,video_file,camera_file,frame_count,experiment,experiment_id,experiment_chr,experiment_num,ms4_block_flag,ms4_target_experiment,experiment_type,is_control,is_target_species,culture,well,days_from_start,species,site,season,collection_site,toxin_exposure,particle_type,particle_class,size_class,lux_exposure,ntu,cu_ug_l,bw_ug_l,mass_loading_ug_l,mobile_cell_count,stationary_cell_count,total_cells,motility_ratio,tile,tile_count,count_date_yyyy_mm_dd,start_date_yyyy_mm_dd,collection_date,release,year,preparation,comment,species_std,qc_recalc_total_cells,qc_recalc_motility_ratio,flag_missing_response_counts,flag_total_cell_count_le_zero,flag_inconsistent_count_totals,flag_missing_key_predictor,flag_unexpected_frame_count,flag_impossible_date_sequences,flag_negative_mobile_count,flag_negative_stationary_count,flag_negative_ntu,flag_negative_lux,flag_negative_mass_loading,qc_n_flags,qc_any_flag,qc_flag_reason,qc_flag_reason_pretty,exclude_missing_response_counts,exclude_total_cell_count_le_zero,exclude_missing_key_predictor,exclude_negative_mobile_count,exclude_negative_stationary_count,exclude_inconsistent_count_totals,exclude_unexpected_frame_count,exclude_impossible_date_sequences,exclude_negative_ntu,exclude_negative_lux,exclude_negative_mass_loading,exclusion_flag,exclusion_reason,exclusion_reason_pretty,stationary_ratio,experiment_num_chr,experiment_label_core,experiment_plot_group,log10_ntu_plus1,log10_bw_ug_l_plus1,lux_exposure_f,days_from_start_f,day_order,particle_type_plot,size_class_plot,treatment_group,brake_exposure,brake_size_treatment,use_exp1_light,use_exp2_defined_particles,use_exp3_brake_size,use_exp3_brake_presence,use_exp4_field_spm,day_label,ntu_band,lux_band,n_obs_experiment_day,n_obs_experiment_culture,n_obs_experiment_well,experiment_label,experiment_short_label,particle_label,particle_short_label,size_class_label
314,C1845,20241231_C1845_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24262,8,L. DIGITATA,BR,WINTER,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,791,1789,2580,0.3065891472868217,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,2580,0.3065891472868217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6934108527131783,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,8,2,SAND,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 8,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Sand,Sand,NA
315,C1846,20241231_C1846_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24263,8,L. DIGITATA,BR,WINTER,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,10517,15974,26491,0.39700275565286325,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,26491,0.39700275565286325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6029972443471368,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,8,2,SAND,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 8,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Sand,Sand,NA
316,C1848,20241231_C1848_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24264,8,L. DIGITATA,BR,WINTER,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,46988,68054,115042,0.40844213417708314,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,115042,0.40844213417708314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5915578658229168,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,8,2,KAOLINITE,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 8,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Kaolinite,Kaolinite,NA
317,C1849,20241231_C1849_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24265,8,L. DIGITATA,BR,WINTER,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,38018,59711,97729,0.389014519743372,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,97729,0.389014519743372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.610985480256628,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,8,2,KAOLINITE,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 8,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Kaolinite,Kaolinite,NA
318,C1850,20241231_C1850_clip.MP4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24266,8,L. DIGITATA,BR,WINTER,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,30101,53643,83744,0.3594406763469622,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,83744,0.3594406763469622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6405593236530378,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,8,2,KAOLINITE,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 8,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Kaolinite,Kaolinite,NA
319,C1851,20241231_C1851_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24271,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,44283,67106,111389,0.3975527206456652,none,NA,NA,NA,NA,NA,2024,NA,Time check before this tray started 11:21,LAMINARIA DIGITATA,111389,0.3975527206456652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6024472793543348,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
320,C1852,20241231_C1852_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24272,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,46714,67618,114332,0.40858202428016654,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,114332,0.40858202428016654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5914179757198335,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
321,C1854,20241231_C1854_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24273,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,39968,60673,100641,0.39713436869665447,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,100641,0.39713436869665447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6028656313033456,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
322,C1855,20241231_C1855_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24274,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,37686,56156,93842,0.4015899064384817,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,93842,0.4015899064384817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5984100935615183,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
323,C1856,20241231_C1856_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24275,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,3417,5800,9217,0.3707280026038841,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,9217,0.3707280026038841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6292719973961158,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
324,C1857,20241231_C1857_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24276,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,2014,3293,5307,0.37949877520256264,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,5307,0.37949877520256264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6205012247974373,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
325,C1858,20241231_C1858_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24281,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,36973,58614,95587,0.3867994601776392,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,95587,0.3867994601776392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6132005398223608,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
326,C1859,20241231_C1859_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24282,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,40446,61167,101613,0.39803962091464673,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,101613,0.39803962091464673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6019603790853533,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
327,C1860,20241231_C1860_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24283,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,17209,31860,49069,0.3507102243779168,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,49069,0.3507102243779168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6492897756220832,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
328,C1861,20241231_C1861_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24284,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,3032,5504,8536,0.35520149953139646,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,8536,0.35520149953139646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6447985004686035,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
329,C1862,20241231_C1862_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24285,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,36471,54754,91225,0.3997917237599342,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,91225,0.3997917237599342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6002082762400658,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
330,C1863,20241231_C1863_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24286,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,3260,5614,8874,0.36736533693937345,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,8874,0.36736533693937345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6326346630606265,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
331,C1864,20241231_C1864_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24291,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,3509,5684,9193,0.38170347003154576,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,9193,0.38170347003154576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6182965299684543,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
332,C1865,20241231_C1865_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24292,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,1179,2328,3507,0.3361847733105218,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,3507,0.3361847733105218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6638152266894782,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
333,C1866,20241231_C1866_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24293,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,32988,52351,85339,0.38655245550100187,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,85339,0.38655245550100187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6134475444989981,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
334,C1867,20241231_C1867_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24294,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,1620,10725,12345,0.13122721749696234,none,NA,NA,NA,NA,NA,2024,NA,looks green,LAMINARIA DIGITATA,12345,0.13122721749696234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.8687727825030377,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
335,C1868,20241231_C1868_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24295,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,40082,61219,101301,0.39567230333362946,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,101301,0.39567230333362946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6043276966663705,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
336,C1869,20241231_C1869_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24296,8,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,1349,2653,4002,0.3370814592703648,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,4002,0.3370814592703648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6629185407296352,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,8,2,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
337,C1870,20241231_C1870_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,TRUE,TRUE,52,24301,8,L. DIGITATA,BR,WINTER,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,36511,58563,95074,0.3840271788291226,none,NA,NA,NA,NA,NA,2024,NA,Time check before starting this tray 11:40,LAMINARIA DIGITATA,95074,0.3840271788291226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6159728211708774,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,0 lux,8,2,CONTROL,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,0 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,Control,Control,NA
339,C1871,20241231_C1871_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,TRUE,TRUE,52,24302,8,L. DIGITATA,BR,WINTER,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,1697,2564,4261,0.39826331846984275,none,NA,NA,NA,NA,NA,2024,NA,agitators,LAMINARIA DIGITATA,4261,0.39826331846984275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6017366815301572,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,0 lux,8,2,CONTROL,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,0 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,Control,Control,NA
340,C1872,20241231_C1872_clip.MP4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,TRUE,TRUE,52,24303,8,L. DIGITATA,BR,WINTER,Bognor,CONTROL,NA,NA,NA,0,0,0,0,NA,40831,62153,102984,0.396479064709081,none,NA,NA,NA,NA,NA,2024,NA,NA,LAMINARIA DIGITATA,102984,0.396479064709081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.603520935290919,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,0 lux,8,2,CONTROL,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 8,<25 NTU,0 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,Control,Control,NA
