HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 12:51:54,23,,,12712213,12.477355,3203371,1.045212,51.621002,3209.199951,2799.519560,,0.573203,,5599.039062,
Sample,25/04/2023 12:51:55,23,,,12711818,12.481773,3203364,1.045210,51.930000,3214.800049,2804.253098,,0.573166,,5608.506348,
Sample,25/04/2023 12:51:56,23,,,12711497,12.485363,3203573,1.045278,52.417004,3213.600098,2803.238827,,0.574282,,5606.477539,
Sample,25/04/2023 12:51:57,23,,,12711307,12.487488,3203266,1.045178,54.190002,3221.699951,2810.085309,,0.572642,,5620.170410,
Sample,25/04/2023 12:51:58,23,9427429,5.740866,12711215,12.488517,3203436,1.045233,49.659000,3209.600098,2799.857787,,0.573550,,5599.715332,
Sample,25/04/2023 12:52:04,23,,,12709517,12.507509,3203329,1.045198,52.207996,3218.500000,2807.380518,,0.572979,,5614.761230,
Sample,25/04/2023 12:52:05,23,,,12709046,12.512778,3203570,1.045277,2.032200,3213.199951,2802.900599,,0.574266,,5605.801270,
Sample,25/04/2023 12:52:06,23,,,12708579,12.518001,3203452,1.045239,52.392006,3210.800049,2800.872058,,0.573636,,5601.744141,
Sample,25/04/2023 12:52:07,23,,,12708174,12.522531,3203492,1.045252,0.029400,3229.899902,2817.016398,,0.573849,,5634.032715,
Sample,25/04/2023 12:52:08,23,9427452,5.740993,12707867,12.525965,3203161,1.045143,0.018900,3237.800049,2823.694076,,0.572081,,5647.388184,
Sample,25/04/2023 12:52:14,23,,,12706422,12.542127,3203234,1.045167,0.079500,3223.100098,2811.268796,,0.572471,,5622.537598,
Sample,25/04/2023 12:52:15,23,,,12706053,12.546254,3203094,1.045121,0.027600,3224.899902,2812.790099,,0.571723,,5625.580078,
Sample,25/04/2023 12:52:16,23,,,12705671,12.550526,3203193,1.045154,53.532001,3210.199951,2800.364820,,0.572252,,5600.729492,
Sample,25/04/2023 12:52:17,23,,,12705399,12.553569,3203425,1.045230,0.005600,3211.300049,2801.294688,,0.573491,,5602.589355,
Sample,25/04/2023 12:52:18,23,9427399,5.740701,12705102,12.556890,3203070,1.045113,52.605000,3210.199951,2800.364820,,0.571595,,5600.729492,
Sample,25/04/2023 12:52:24,23,,,12702910,12.581407,3203108,1.045126,52.072002,3206.300049,2797.068389,,0.571798,,5594.136719,
Sample,25/04/2023 12:52:25,23,,,12702472,12.586306,3203154,1.045141,52.382996,3209.500000,2799.773179,,0.572044,,5599.546387,
Sample,25/04/2023 12:52:26,23,,,12702008,12.591496,3203268,1.045178,53.566002,3213.800049,2803.407838,,0.572653,,5606.815918,
Sample,25/04/2023 12:52:27,23,,,12701554,12.596573,3203245,1.045171,51.809998,3209.100098,2799.435158,,0.572530,,5598.870117,
Sample,25/04/2023 12:52:28,23,9427382,5.740608,12701277,12.599672,3203259,1.045175,50.107998,3199.199951,2791.066961,,0.572605,,5582.133789,
Sample,25/04/2023 12:52:34,23,,,12699800,12.616191,3203294,1.045187,52.052998,3199.399902,2791.235971,,0.572792,,5582.472168,
Sample,25/04/2023 12:52:35,23,,,12699442,12.620195,3203205,1.045157,53.112000,3204.600098,2795.631488,,0.572316,,5591.263184,
Sample,25/04/2023 12:52:36,23,,,12699165,12.623293,3203185,1.045151,48.379997,3188.800049,2782.276340,,0.572210,,5564.552734,
Sample,25/04/2023 12:52:37,23,,,12699033,12.624769,3203171,1.045146,50.950001,3196.199951,2788.531181,,0.572135,,5577.062500,
Sample,25/04/2023 12:52:38,23,9427373,5.740558,12699018,12.624937,3203293,1.045186,52.666004,3202.199951,2793.602740,,0.572786,,5587.205566,
Sample,25/04/2023 12:52:44,23,,,12697237,12.644856,3203010,1.045093,0.114700,4146.000000,3591.359080,,0.571274,,7182.718262,
Sample,25/04/2023 12:52:45,23,,,12696585,12.652149,3202919,1.045063,0.013800,3227.600098,2815.072466,,0.570788,,5630.145020,
Sample,25/04/2023 12:52:46,23,,,12696111,12.657450,3202980,1.045084,0.050200,3218.600098,2807.465127,,0.571114,,5614.930176,
Sample,25/04/2023 12:52:47,23,,,12695739,12.661610,3203230,1.045166,0.055700,3214.500000,2803.999478,,0.572450,,5607.999023,
Sample,25/04/2023 12:52:48,23,9427454,5.741004,12695389,12.665525,3203185,1.045151,0.065000,2825.000000,2474.770746,,0.572210,,4949.541504,
