HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 14:11:37,23,,,12633392,13.358908,3201460,1.044584,9.530200,3278.600098,2858.180721,,0.562980,,5716.361328,
Sample,25/04/2023 14:11:38,23,,,12633487,13.357845,3201525,1.044605,9.531301,3278.500000,2858.096112,,0.563329,,5716.192383,
Sample,25/04/2023 14:11:39,23,,,12633563,13.356995,3201578,1.044623,9.546400,3279.300049,2858.772362,,0.563613,,5717.544922,
Sample,25/04/2023 14:11:40,23,,,12633424,13.358550,3201589,1.044626,9.544600,3278.600098,2858.180721,,0.563671,,5716.361328,
Sample,25/04/2023 14:11:41,23,,,12633215,13.360887,3201388,1.044560,9.546400,3277.600098,2857.335461,,0.562594,,5714.670898,
Sample,25/04/2023 14:11:42,23,,,12633076,13.362442,3201471,1.044588,9.541600,3279.000000,2858.518742,,0.563039,,5717.037598,
Sample,25/04/2023 14:11:43,23,,,12632820,13.365306,3201469,1.044587,9.553099,3282.800049,2861.730771,,0.563028,,5723.461426,
Sample,25/04/2023 14:11:44,23,,,12632404,13.369959,3201392,1.044562,9.608600,3289.399902,2867.309363,,0.562616,,5734.618652,
Sample,25/04/2023 14:11:45,23,9423227,5.717764,12632016,13.374299,3201533,1.044608,9.589900,3290.399902,2868.154623,,0.563371,,5736.309082,
Sample,25/04/2023 14:11:46,23,,,12631669,13.378180,3201482,1.044591,9.609099,3286.100098,2864.520170,,0.563098,,5729.040527,
Sample,25/04/2023 14:11:47,23,,,12631372,13.381502,3201519,1.044603,9.585100,3285.500000,2864.012932,,0.563296,,5728.025879,
Sample,25/04/2023 14:11:48,23,,,12631086,13.384701,3201450,1.044581,9.609301,3286.899902,2865.196213,,0.562927,,5730.392578,
Sample,25/04/2023 14:11:49,23,,,12630722,13.388772,3201420,1.044571,9.635099,3289.800049,2867.647591,,0.562766,,5735.295410,
Sample,25/04/2023 14:11:50,23,,,12630327,13.393191,3201609,1.044633,9.625600,3291.100098,2868.746470,,0.563779,,5737.493164,
Sample,25/04/2023 14:11:51,23,,,12629976,13.397117,3201371,1.044555,9.665800,3292.399902,2869.845143,,0.562503,,5739.690430,
Sample,25/04/2023 14:11:52,23,,,12629590,13.401434,3201471,1.044588,9.684300,3296.699951,2873.479801,,0.563039,,5746.959473,
Sample,25/04/2023 14:11:53,23,,,12629419,13.403347,3201459,1.044584,9.630099,3291.399902,2868.999883,,0.562975,,5738.000000,
Sample,25/04/2023 14:11:54,23,,,12629407,13.403481,3201594,1.044628,9.674800,3294.399902,2871.535662,,0.563698,,5743.071289,
Sample,25/04/2023 14:11:55,23,,,12629319,13.404466,3201507,1.044599,9.673201,3295.000000,2872.042901,,0.563232,,5744.085938,
Sample,25/04/2023 14:11:56,23,,,12629218,13.405595,3201526,1.044606,9.627100,3293.000000,2870.352381,,0.563334,,5740.704590,
Sample,25/04/2023 14:11:57,23,,,12629010,13.407922,3201320,1.044538,9.620299,3290.000000,2867.816601,,0.562230,,5735.633301,
