Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,28/08/2023 12:18,23,,,12079437,19.617396,3181266,1.037947,69.639999,3095.899902,2703.751571,,0.452713,,5407.50293,
Sample,28/08/2023 12:18,23,,,12079321,19.61873,3181424,1.037998,69.593002,3096.600098,2704.343418,,0.453593,,5408.687012,
Sample,28/08/2023 12:18,23,,,12079199,19.620134,3181197,1.037924,69.612999,3094.100098,2702.230268,,0.452329,,5404.460449,
Sample,28/08/2023 12:18,23,,,12078968,19.622792,3181290,1.037954,69.817001,3097.5,2705.10407,,0.452847,,5410.208008,
Sample,28/08/2023 12:18,23,,,12078358,19.62981,3181290,1.037954,69.865005,3099.600098,2706.879198,,0.452847,,5413.758301,
Sample,28/08/2023 12:18,23,,,12077761,19.636679,3181437,1.038003,69.927002,3096.100098,2703.920788,,0.453665,,5407.841797,
Sample,28/08/2023 12:18,23,,,12077298,19.642007,3181198,1.037924,69.688004,3094.300049,2702.399279,,0.452335,,5404.79834,
Sample,28/08/2023 12:18,23,,,12076933,19.646207,3181197,1.037924,69.867004,3095,2702.99092,,0.452329,,5405.981934,
Sample,28/08/2023 12:18,23,,,12076776,19.648014,3181302,1.037958,69.737,3095.699951,2703.58256,,0.452914,,5407.165039,
Sample,28/08/2023 12:18,23,,,12076707,19.648808,3181241,1.037938,69.843002,3098.899902,2706.287351,,0.452574,,5412.574707,
Sample,28/08/2023 12:18,23,,,12076932,19.646219,3181453,1.038008,69.805,3097.5,2705.10407,,0.453754,,5410.208008,
Sample,28/08/2023 12:18,23,,,12077341,19.641512,3181225,1.037933,69.931,3099.399902,2706.709981,,0.452485,,5413.419922,
Sample,28/08/2023 12:18,23,,,12077099,19.644297,3181135,1.037903,70.153999,3107.5,2713.556669,,0.451984,,5427.113281,
Sample,28/08/2023 12:18,23,,,12076550,19.650615,3181319,1.037964,70.153999,3114.899902,2719.811509,,0.453008,,5439.623047,
Sample,28/08/2023 12:18,23,,,12076011,19.656818,3181253,1.037942,70.300003,3124.600098,2728.010696,,0.452641,,5456.021484,
Sample,28/08/2023 12:18,23,,,12075953,19.657485,3181542,1.038037,70.400002,3128,2730.884497,,0.45425,,5461.769043,
Sample,28/08/2023 12:18,23,,,12075676,19.660673,3181250,1.037941,70.227997,3130.399902,2732.913038,,0.452624,,5465.826172,
Sample,28/08/2023 12:18,23,,,12075281,19.665219,3181073,1.037883,70.572998,3132.5,2734.688166,,0.451639,,5469.376465,
Sample,28/08/2023 12:18,23,,,12075707,19.660316,3181302,1.037958,70.263,3131.100098,2733.504885,,0.452914,,5467.009766,
Sample,28/08/2023 12:19,23,,,12076403,19.652306,3181145,1.037907,70.225998,3132.399902,2734.603558,,0.45204,,5469.207031,
Sample,28/08/2023 12:19,23,,,12076897,19.646622,3181267,1.037947,70.096001,3131.600098,2733.927515,,0.452719,,5467.85498,
Sample,28/08/2023 12:19,23,,,12076766,19.648129,3181385,1.037986,70.001999,3128.100098,2730.969105,,0.453376,,5461.937988,
Sample,28/08/2023 12:19,23,,,12076548,19.650638,3181192,1.037922,70.152,3130.300049,2732.828636,,0.452301,,5465.657227,
Sample,28/08/2023 12:19,23,,,12076444,19.651835,3181153,1.037909,70.172005,3133.100098,2735.195405,,0.452084,,5470.390625,
Sample,28/08/2023 12:19,23,,,12076380,19.652571,3181174,1.037916,70.323997,3136.899902,2738.407227,,0.452201,,5476.814453,
Sample,28/08/2023 12:19,23,,,12076178,19.654896,3181226,1.037933,70.195,3138.300049,2739.590715,,0.452491,,5479.181641,
Sample,28/08/2023 12:19,23,,,12075900,19.658095,3181264,1.037946,70.091003,3138.399902,2739.675117,,0.452702,,5479.350098,
Sample,28/08/2023 12:19,23,,,12075765,19.659649,3181297,1.037957,70.279999,3138.699951,2739.928736,,0.452886,,5479.857422,
Sample,28/08/2023 12:19,23,,,12075705,19.660339,3181137,1.037904,69.991005,3140,2741.027616,,0.451995,,5482.055176,
Sample,28/08/2023 12:19,23,,,12075565,19.661951,3181148,1.037908,70.517006,3144.800049,2745.084904,,0.452056,,5490.169922,
Sample,28/08/2023 12:19,23,,,12075344,19.664494,3181429,1.038,70.473999,3148.899902,2748.550346,,0.453621,,5497.100586,
Sample,28/08/2023 12:19,23,,,12075525,19.662411,3181191,1.037922,70.282997,3149,2748.634955,,0.452296,,5497.27002,
Sample,28/08/2023 12:19,23,,,12075835,19.658843,3181171,1.037915,70.274002,3150.800049,2750.156464,,0.452184,,5500.312988,
Sample,28/08/2023 12:19,23,,,12075734,19.660006,3181229,1.037934,70.060997,3146.199951,2746.268186,,0.452507,,5492.536133,
Sample,28/08/2023 12:19,23,,,12075532,19.66233,3181121,1.037899,70.209999,3146,2746.099175,,0.451906,,5492.198242,
Sample,28/08/2023 12:19,23,,,12075434,19.663458,3181217,1.03793,70.009995,3144,2744.408655,,0.452441,,5488.817383,
Sample,28/08/2023 12:19,23,,,12075364,19.664264,3181227,1.037934,70.095001,3140.300049,2741.281235,,0.452496,,5482.5625,
Sample,28/08/2023 12:19,23,9299307,5.036467,12075256,19.665507,3181067,1.037881,69.977997,3136,2737.646576,,0.451605,,5475.292969,
Sample,28/08/2023 12:19,23,,,12075037,19.668028,3181132,1.037902,70.25,3141.800049,2742.549125,,0.451967,,5485.098145,
Sample,28/08/2023 12:19,23,,,12074705,19.671849,3181419,1.037997,70.362,3150.5,2749.902845,,0.453565,,5499.805664,
Sample,28/08/2023 12:19,23,,,12075442,19.663366,3181085,1.037887,70.181,3150.399902,2749.818236,,0.451705,,5499.63623,
Sample,28/08/2023 12:19,23,,,12075658,19.66088,3181102,1.037893,70.115005,3146,2746.099175,,0.4518,,5492.198242,
Sample,28/08/2023 12:19,23,,,12075436,19.663435,3181144,1.037906,70.097,3145.699951,2745.845556,,0.452034,,5491.690918,
Sample,28/08/2023 12:19,23,,,12075133,19.666923,3181291,1.037955,70.335999,3153.899902,2752.776646,,0.452853,,5505.553223,
Sample,28/08/2023 12:19,23,,,12074830,19.67041,3181220,1.037931,70.456001,3153.600098,2752.523233,,0.452457,,5505.046387,
Sample,28/08/2023 12:19,23,,,12074669,19.672263,3181016,1.037864,70.416,3155.800049,2754.382763,,0.451321,,5508.765625,
Sample,28/08/2023 12:19,23,,,12075040,19.667993,3181245,1.03794,70.620003,3160.899902,2758.693465,,0.452596,,5517.386719,
Sample,28/08/2023 12:19,23,,,12075284,19.665185,3181194,1.037923,70.419998,3160.399902,2758.270835,,0.452312,,5516.541504,
Sample,28/08/2023 12:19,23,,,12075240,19.665691,3180883,1.037821,70.266006,3162.199951,2759.792344,,0.45058,,5519.584473,
Sample,28/08/2023 12:19,23,,,12075091,19.667406,3181275,1.037949,70.5,3161.800049,2759.454323,,0.452763,,5518.908691,
Sample,28/08/2023 12:19,23,,,12074918,19.669397,3181250,1.037941,70.530998,3165.600098,2762.666352,,0.452624,,5525.33252,
Sample,28/08/2023 12:19,23,,,12075142,19.666819,3181073,1.037883,70.395004,3162.100098,2759.707942,,0.451639,,5519.416016,
Sample,28/08/2023 12:19,23,,,12075546,19.662169,3181227,1.037934,70.435997,3163.5,2760.891223,,0.452496,,5521.782227,
Sample,28/08/2023 12:19,23,,,12076147,19.655253,3181108,1.037895,70.327995,3161.899902,2759.538725,,0.451834,,5519.077637,
Sample,28/08/2023 12:19,23,,,12076316,19.653308,3181010,1.037862,70.266006,3156.100098,2754.636383,,0.451288,,5509.272949,
Sample,28/08/2023 12:19,23,,,12075999,19.656956,3181129,1.037902,70.181999,3151.5,2750.748104,,0.451951,,5501.496094,
Sample,28/08/2023 12:19,23,,,12075727,19.660086,3181119,1.037898,70.270004,3154.699951,2753.452895,,0.451895,,5506.905762,
Sample,28/08/2023 12:19,23,,,12075318,19.664793,3181153,1.037909,70.477005,3159.899902,2757.848205,,0.452084,,5515.696289,
Sample,28/08/2023 12:19,23,,,12074943,19.669109,3181223,1.037932,70.593002,3163.5,2760.891223,,0.452474,,5521.782227,
Sample,28/08/2023 12:19,23,,,12074390,19.675475,3181203,1.037926,70.643997,3165.100098,2762.243722,,0.452363,,5524.487305,
Sample,28/08/2023 12:19,23,,,12073787,19.682416,3180986,1.037855,70.350998,3157.800049,2756.073283,,0.451154,,5512.146484,
Sample,28/08/2023 12:19,23,,,12073167,19.689553,3181140,1.037905,70.426003,3157.800049,2756.073283,,0.452012,,5512.146484,
Sample,28/08/2023 12:19,23,,,12072693,19.695009,3181126,1.037901,70.244003,3152.699951,2751.762375,,0.451934,,5503.524902,
Sample,28/08/2023 12:19,23,,,12072574,19.696379,3181055,1.037877,70.264,3150.300049,2749.733834,,0.451538,,5499.467773,
Sample,28/08/2023 12:19,23,,,12072876,19.692903,3180985,1.037854,70.267998,3147.300049,2747.198054,,0.451148,,5494.395996,
Sample,28/08/2023 12:19,23,,,12073038,19.691038,3181145,1.037907,70.215004,3139.699951,2740.773996,,0.45204,,5481.547852,
Sample,28/08/2023 12:19,23,,,12072885,19.692799,3181084,1.037887,70.232994,3137.5,2738.914466,,0.4517,,5477.829102,
Sample,28/08/2023 12:19,23,,,12072693,19.695009,3181153,1.037909,70.201004,3134.399902,2736.294078,,0.452084,,5472.588379,
Sample,28/08/2023 12:19,23,,,12072664,19.695343,3181103,1.037893,70.237999,3131.199951,2733.589287,,0.451806,,5467.178711,
Sample,28/08/2023 12:19,23,,,12072565,19.696483,3180891,1.037823,70.173996,3127.800049,2730.715486,,0.450625,,5461.431152,
Sample,28/08/2023 12:19,23,,,12072290,19.699649,3181193,1.037923,70.111,3121.800049,2725.643927,,0.452307,,5451.288086,
Sample,28/08/2023 12:19,23,,,12072045,19.702469,3180970,1.037849,70.097,3119.800049,2723.953407,,0.451065,,5447.906738,
Sample,28/08/2023 12:19,23,,,12072067,19.702216,3181018,1.037865,70.167999,3121.100098,2725.052286,,0.451332,,5450.104492,
Sample,28/08/2023 12:19,23,,,12072338,19.699096,3181146,1.037907,70.202003,3118.800049,2723.108147,,0.452045,,5446.216309,
Sample,28/08/2023 12:19,23,,,12072349,19.69897,3181148,1.037908,70.427994,3128.699951,2731.476137,,0.452056,,5462.952148,
Sample,28/08/2023 12:19,23,,,12071831,19.704933,3180986,1.037855,70.191002,3124.300049,2727.757076,,0.451154,,5455.51416,
Sample,28/08/2023 12:19,23,,,12071315,19.710874,3181174,1.037916,70.217003,3120.699951,2724.714058,,0.452201,,5449.428223,
Sample,28/08/2023 12:19,23,9299243,5.036115,12070936,19.715238,3181011,1.037863,70.315002,3121.399902,2725.305699,,0.451293,,5450.611328,
Sample,28/08/2023 12:19,23,,,12070673,19.718266,3180995,1.037857,70.474998,3132.699951,2734.857177,,0.451204,,5469.714355,
Sample,28/08/2023 12:20,23,,,12070355,19.721928,3181069,1.037882,70.349998,3127.899902,2730.799888,,0.451616,,5461.599609,
Sample,28/08/2023 12:20,23,,,12069970,19.726361,3180942,1.03784,70.251999,3122,2725.812937,,0.450909,,5451.625977,
Sample,28/08/2023 12:20,23,,,12069623,19.730357,3181165,1.037913,70.225998,3117.199951,2721.755648,,0.452151,,5443.51123,
Sample,28/08/2023 12:20,23,,,12069325,19.733789,3181032,1.03787,70.106003,3116.800049,2721.417627,,0.45141,,5442.835449,
Sample,28/08/2023 12:20,23,,,12069140,19.735919,3180990,1.037856,70.287003,3115.600098,2720.403356,,0.451176,,5440.806641,
Sample,28/08/2023 12:20,23,,,12069310,19.733961,3181187,1.037921,70.328995,3121.199951,2725.136688,,0.452274,,5450.273438,
Sample,28/08/2023 12:20,23,,,12069439,19.732476,3181074,1.037883,70.215004,3117.899902,2722.347289,,0.451644,,5444.694336,
Sample,28/08/2023 12:20,23,,,12069328,19.733754,3181042,1.037873,70.197998,3115.199951,2720.065129,,0.451466,,5440.130371,
Sample,28/08/2023 12:20,23,,,12069260,19.734537,3181036,1.037871,70.183998,3116.399902,2721.079399,,0.451433,,5442.158691,
Sample,28/08/2023 12:20,23,,,12069180,19.735459,3181005,1.037861,70.130997,3112.800049,2718.036587,,0.45126,,5436.073242,
Sample,28/08/2023 12:20,23,,,12069164,19.735643,3180921,1.037833,70.248001,3116.300049,2720.994997,,0.450792,,5441.990234,
Sample,28/08/2023 12:20,23,,,12069165,19.735631,3181137,1.037904,70.173996,3113.600098,2718.712837,,0.451995,,5437.425781,
Sample,28/08/2023 12:20,23,,,12068905,19.738626,3180974,1.037851,70.117004,3111.399902,2716.8531,,0.451087,,5433.706055,
Sample,28/08/2023 12:20,23,,,12068644,19.741631,3180966,1.037848,70.106003,3110,2715.669818,,0.451043,,5431.339844,
Sample,28/08/2023 12:20,23,,,12068442,19.743958,3181218,1.037931,70.107002,3109,2714.824558,,0.452446,,5429.648926,
Sample,28/08/2023 12:20,23,,,12068251,19.746158,3181118,1.037898,70.324997,3116.5,2721.164008,,0.451889,,5442.328125,
Sample,28/08/2023 12:20,23,,,12068440,19.743981,3181005,1.037861,70.232994,3113.100098,2718.290207,,0.45126,,5436.580566,
Sample,28/08/2023 12:20,23,,,12068410,19.744326,3181019,1.037865,70.155998,3110.699951,2716.261459,,0.451338,,5432.522949,
Sample,28/08/2023 12:20,23,,,12068187,19.746895,3181164,1.037913,70.102997,3106.800049,2712.965028,,0.452145,,5425.930176,
Sample,28/08/2023 12:20,23,,,12067885,19.750373,3180869,1.037816,70.056999,3109.5,2715.247188,,0.450502,,5430.494141,
Sample,28/08/2023 12:20,23,,,12067621,19.753414,3180937,1.037838,70.017006,3107.899902,2713.89469,,0.450881,,5427.789551,
Sample,28/08/2023 12:20,23,,,12067376,19.756235,3180906,1.037828,70.030998,3105.100098,2711.528127,,0.450708,,5423.056152,
Sample,28/08/2023 12:20,23,,,12067155,19.758781,3180921,1.037833,70.160995,3105.899902,2712.20417,,0.450792,,5424.408203,
Sample,28/08/2023 12:20,23,,,12067183,19.758458,3181131,1.037902,70.201004,3106.800049,2712.965028,,0.451962,,5425.930176,
Sample,28/08/2023 12:20,23,,,12067595,19.753713,3181013,1.037863,70.179001,3107.100098,2713.218647,,0.451304,,5426.4375,
Sample,28/08/2023 12:20,23,,,12067559,19.754128,3181039,1.037872,70.092003,3102.5,2709.330369,,0.451449,,5418.660645,
Sample,28/08/2023 12:20,23,,,12067472,19.75513,3180871,1.037817,70.014,3104.699951,2711.1899,,0.450513,,5422.379883,
Sample,28/08/2023 12:20,23,,,12067302,19.757088,3180896,1.037825,70.034996,3103.800049,2710.429248,,0.450653,,5420.858398,
Sample,28/08/2023 12:20,23,,,12066862,19.762156,3180859,1.037813,69.992004,3104.300049,2710.851878,,0.450446,,5421.703613,
Sample,28/08/2023 12:20,23,,,12066399,19.767489,3181045,1.037874,70.041,3100.399902,2707.555241,,0.451483,,5415.110352,
Sample,28/08/2023 12:20,23,,,12066296,19.768676,3180918,1.037832,70.209999,3102.800049,2709.583988,,0.450775,,5419.167969,
Sample,28/08/2023 12:20,23,,,12066447,19.766936,3180845,1.037808,70.153,3105.199951,2711.61253,,0.450368,,5423.225098,
Sample,28/08/2023 12:20,23,,,12066332,19.768261,3181119,1.037898,70.039001,3104.199951,2710.76727,,0.451895,,5421.534668,
Sample,28/08/2023 12:20,23,,,12066098,19.770957,3180965,1.037848,70.057999,3103.300049,2710.006618,,0.451037,,5420.013184,
Sample,28/08/2023 12:20,23,,,12065740,19.775081,3181032,1.03787,69.977997,3102.199951,2709.07675,,0.45141,,5418.15332,
Sample,28/08/2023 12:20,23,,,12065868,19.773606,3181093,1.03789,70.014999,3101.199951,2708.23149,,0.45175,,5416.462891,
Sample,28/08/2023 12:20,23,,,12065915,19.773065,3180941,1.03784,70.127998,3099.300049,2706.625579,,0.450903,,5413.250977,
Sample,28/08/2023 12:20,23,,,12065672,19.775864,3180939,1.037839,70.185997,3101.699951,2708.65412,,0.450892,,5417.308105,
Sample,28/08/2023 12:20,23,9299144,5.035571,12065270,19.780495,3181045,1.037874,70.077003,3099.399902,2706.709981,,0.451483,,5413.419922,
Sample,28/08/2023 12:20,23,,,12064914,19.784597,3180849,1.037809,70.028999,3099.899902,2707.132611,,0.450391,,5414.265137,
Sample,28/08/2023 12:20,23,,,12064678,19.787315,3180900,1.037826,69.964005,3097,2704.68144,,0.450675,,5409.362793,
Sample,28/08/2023 12:20,23,,,12064927,19.784447,3181183,1.037919,70.084999,3098.399902,2705.864721,,0.452251,,5411.729492,
Sample,28/08/2023 12:20,23,,,12065211,19.781175,3181051,1.037876,70.043999,3098.699951,2706.11834,,0.451516,,5412.236816,
Sample,28/08/2023 12:20,23,,,12065751,19.774954,3180983,1.037854,70.051003,3100.100098,2707.301828,,0.451137,,5414.603516,
Sample,28/08/2023 12:20,23,,,12066095,19.770991,3180921,1.037833,70.103996,3100.600098,2707.724458,,0.450792,,5415.44873,
Sample,28/08/2023 12:20,23,,,12066512,19.766188,3180920,1.037833,70.065002,3099.399902,2706.709981,,0.450786,,5413.419922,
Sample,28/08/2023 12:20,23,,,12066669,19.764379,3180931,1.037836,70.363998,3103.899902,2710.51365,,0.450848,,5421.027344,
Sample,28/08/2023 12:20,23,,,12067548,19.754254,3181164,1.037913,70.409996,3109,2714.824558,,0.452145,,5429.648926,
Sample,28/08/2023 12:20,23,,,12069151,19.735793,3181102,1.037893,70.255997,3109.5,2715.247188,,0.4518,,5430.494141,
Sample,28/08/2023 12:20,23,,,12069698,19.729493,3181036,1.037871,70.297005,3104.199951,2710.76727,,0.451433,,5421.534668,
Sample,28/08/2023 12:20,23,,,12069420,19.732695,3180883,1.037821,70.183998,3102.100098,2708.992348,,0.45058,,5417.984863,
Sample,28/08/2023 12:20,23,,,12069089,19.736507,3181193,1.037923,70.185997,3102.800049,2709.583988,,0.452307,,5419.167969,
Sample,28/08/2023 12:20,23,,,12068957,19.738027,3181130,1.037902,70.107002,3104.300049,2710.851878,,0.451956,,5421.703613,
Sample,28/08/2023 12:20,23,,,12068665,19.741389,3180903,1.037827,70.138,3103.699951,2710.34464,,0.450692,,5420.689453,
Sample,28/08/2023 12:20,23,,,12068163,19.747171,3180865,1.037815,70.051003,3099.100098,2706.456568,,0.45048,,5412.913086,
Sample,28/08/2023 12:20,23,,,12067639,19.753206,3181032,1.03787,70.068001,3098.5,2705.949329,,0.45141,,5411.898438,
Sample,28/08/2023 12:20,23,,,12067124,19.759138,3181065,1.03788,69.982002,3098.399902,2705.864721,,0.451594,,5411.729492,
Sample,28/08/2023 12:20,23,,,12066714,19.763861,3180931,1.037836,69.966003,3099.300049,2706.625579,,0.450848,,5413.250977,
Sample,28/08/2023 12:20,23,,,12066439,19.767028,3181023,1.037867,69.969002,3097.199951,2704.85045,,0.45136,,5409.700684,
Sample,28/08/2023 12:20,23,,,12066064,19.771348,3180965,1.037848,69.923996,3098.699951,2706.11834,,0.451037,,5412.236816,
Sample,28/08/2023 12:21,23,,,12065711,19.775415,3180913,1.037831,69.943001,3095.300049,2703.244539,,0.450747,,5406.489258,
Sample,28/08/2023 12:21,23,,,12065561,19.777143,3180851,1.03781,69.888,3094.699951,2702.737301,,0.450402,,5405.474609,
Sample,28/08/2023 12:21,23,,,12065334,19.779758,3180738,1.037773,69.927002,3093.899902,2702.061051,,0.449772,,5404.12207,
Sample,28/08/2023 12:21,23,,,12065131,19.782096,3181003,1.03786,70.095001,3095,2702.99092,,0.451249,,5405.981934,
Sample,28/08/2023 12:21,23,,,12065094,19.782523,3180792,1.037791,70.115005,3096.600098,2704.343418,,0.450073,,5408.687012,
Sample,28/08/2023 12:21,23,,,12064936,19.784343,3180936,1.037838,70.028,3095.199951,2703.159931,,0.450875,,5406.319824,
Sample,28/08/2023 12:21,23,,,12065131,19.782096,3180817,1.037799,70.072006,3098.600098,2706.033938,,0.450212,,5412.067871,
Sample,28/08/2023 12:21,23,,,12065730,19.775196,3180789,1.03779,70.193001,3099.699951,2706.9636,,0.450056,,5413.927246,
Sample,28/08/2023 12:21,23,,,12065942,19.772754,3180724,1.037768,70.392998,3103.600098,2710.260238,,0.449694,,5420.520508,
Sample,28/08/2023 12:21,23,,,12065698,19.775564,3180867,1.037815,70.542007,3113.699951,2718.797239,,0.450491,,5437.594238,
Sample,28/08/2023 12:21,23,,,12065914,19.773076,3180883,1.037821,70.702003,3119.899902,2724.037809,,0.45058,,5448.075684,
Sample,28/08/2023 12:21,23,,,12066798,19.762893,3180814,1.037798,70.772003,3121.600098,2725.474916,,0.450196,,5450.949707,
Sample,28/08/2023 12:21,23,,,12067778,19.751605,3180868,1.037816,70.778,3123.899902,2727.418849,,0.450497,,5454.837891,
Sample,28/08/2023 12:21,23,,,12068649,19.741574,3180882,1.03782,70.685997,3125,2728.348717,,0.450575,,5456.697266,
Sample,28/08/2023 12:21,23,,,12069320,19.733846,3180947,1.037842,70.778999,3129.300049,2731.983376,,0.450937,,5463.966797,
Sample,28/08/2023 12:21,23,,,12069658,19.729954,3180927,1.037835,70.801003,3130.399902,2732.913038,,0.450825,,5465.826172,
Sample,28/08/2023 12:21,23,,,12070050,19.72544,3180893,1.037824,70.853996,3132.100098,2734.350145,,0.450636,,5468.700195,
Sample,28/08/2023 12:21,23,,,12070683,19.718151,3180995,1.037857,70.831001,3136.5,2738.069206,,0.451204,,5476.138184,
Sample,28/08/2023 12:21,23,9299042,5.03501,12071843,19.704795,3180741,1.037774,70.732994,3139.699951,2740.773996,,0.449789,,5481.547852,
Sample,28/08/2023 12:21,23,,,12072812,19.693639,3180698,1.03776,70.817001,3142.899902,2743.478787,,0.449549,,5486.95752,
Sample,28/08/2023 12:21,23,,,12073291,19.688125,3180941,1.03784,70.850998,3146.600098,2746.606413,,0.450903,,5493.212891,
Sample,28/08/2023 12:21,23,,,12073517,19.685524,3180768,1.037783,70.908997,3150.399902,2749.818236,,0.449939,,5499.63623,
Sample,28/08/2023 12:21,23,,,12073872,19.681437,3180816,1.037799,70.951004,3152.5,2751.593364,,0.450207,,5503.186523,
Sample,28/08/2023 12:21,23,,,12073910,19.681,3180957,1.037845,70.844002,3151.800049,2751.001724,,0.450992,,5502.003418,
Sample,28/08/2023 12:21,23,,,12073381,19.687089,3180889,1.037823,70.672997,3154.199951,2753.030265,,0.450614,,5506.060547,
Sample,28/08/2023 12:21,23,,,12072740,19.694468,3180731,1.037771,70.667007,3154.5,2753.283884,,0.449733,,5506.567871,
Sample,28/08/2023 12:21,23,,,12072297,19.699568,3180860,1.037813,70.721001,3153.399902,2752.354016,,0.450452,,5504.708008,
Sample,28/08/2023 12:21,23,,,12072423,19.698118,3180773,1.037784,70.715004,3154,2752.861254,,0.449967,,5505.722656,
Sample,28/08/2023 12:21,23,,,12072878,19.692879,3180899,1.037826,70.781998,3152.800049,2751.846984,,0.450669,,5503.693848,
Sample,28/08/2023 12:21,23,,,12072823,19.693513,3180946,1.037841,70.834999,3153.699951,2752.607635,,0.450931,,5505.215332,
Sample,28/08/2023 12:21,23,,,12072605,19.696022,3180808,1.037796,70.863998,3153.600098,2752.523233,,0.450162,,5505.046387,
Sample,28/08/2023 12:21,23,,,12072998,19.691498,3180661,1.037748,70.925003,3155.100098,2753.791123,,0.449343,,5507.582031,
Sample,28/08/2023 12:21,23,,,12073115,19.690151,3180918,1.037832,70.834999,3151.800049,2751.001724,,0.450775,,5502.003418,
Sample,28/08/2023 12:21,23,,,12072623,19.695815,3180848,1.037809,70.889999,3154.199951,2753.030265,,0.450385,,5506.060547,
Sample,28/08/2023 12:21,23,,,12072301,19.699522,3180905,1.037828,70.827003,3155.199951,2753.875525,,0.450703,,5507.750977,
Sample,28/08/2023 12:21,23,,,12072302,19.699511,3180855,1.037811,70.806999,3152.5,2751.593364,,0.450424,,5503.186523,
Sample,28/08/2023 12:21,23,,,12072792,19.69387,3180712,1.037764,70.832001,3153.699951,2752.607635,,0.449627,,5505.215332,
Sample,28/08/2023 12:21,23,,,12073277,19.688286,3180791,1.03779,70.699997,3155.600098,2754.213753,,0.450067,,5508.427734,
Sample,28/08/2023 12:21,23,,,12073071,19.690658,3180897,1.037825,70.836998,3155.5,2754.129144,,0.450658,,5508.258301,
Sample,28/08/2023 12:21,23,,,12073094,19.690393,3180872,1.037817,70.879997,3153.300049,2752.269614,,0.450519,,5504.539062,
Sample,28/08/2023 12:21,23,,,12073248,19.68862,3180818,1.037799,70.962997,3156.399902,2754.889795,,0.450218,,5509.779785,
Sample,28/08/2023 12:21,23,,,12073227,19.688862,3180964,1.037847,70.917007,3155.199951,2753.875525,,0.451031,,5507.750977,
Sample,28/08/2023 12:21,23,,,12073486,19.68588,3180839,1.037806,70.971001,3156.100098,2754.636383,,0.450335,,5509.272949,
Sample,28/08/2023 12:21,23,,,12073683,19.683613,3180831,1.037804,71,3155.899902,2754.467165,,0.45029,,5508.93457,
Sample,28/08/2023 12:21,23,,,12073725,19.683129,3180724,1.037768,71.008995,3156.5,2754.974404,,0.449694,,5509.94873,
Sample,28/08/2023 12:21,23,,,12073374,19.68717,3180692,1.037758,71.021004,3154.199951,2753.030265,,0.449516,,5506.060547,
Sample,28/08/2023 12:21,23,,,12073065,19.690727,3180958,1.037845,71.026001,3156.199951,2754.720785,,0.450998,,5509.441406,
Sample,28/08/2023 12:21,23,,,12072831,19.693421,3180919,1.037832,71.082001,3158.699951,2756.833934,,0.450781,,5513.667969,
Sample,28/08/2023 12:21,23,,,12072545,19.696713,3180766,1.037782,71.001999,3157,2755.397034,,0.449928,,5510.793945,
Sample,28/08/2023 12:21,23,,,12072398,19.698405,3180703,1.037761,70.970001,3155.100098,2753.791123,,0.449577,,5507.582031,
Sample,28/08/2023 12:21,23,,,12073207,19.689092,3180725,1.037769,71.011002,3154.899902,2753.621906,,0.4497,,5507.243652,
Sample,28/08/2023 12:21,23,,,12073494,19.685788,3180701,1.037761,71.123001,3155.800049,2754.382763,,0.449566,,5508.765625,
Sample,28/08/2023 12:21,23,,,12073396,19.686916,3180904,1.037828,71.032997,3154.800049,2753.537503,,0.450697,,5507.075195,
Sample,28/08/2023 12:21,23,,,12072681,19.695147,3180638,1.03774,70.832993,3156.800049,2755.228023,,0.449215,,5510.456055,
Sample,28/08/2023 12:21,23,,,12071821,19.705048,3180813,1.037798,70.758995,3153.100098,2752.100603,,0.45019,,5504.201172,
Sample,28/08/2023 12:21,23,,,12071056,19.713856,3180883,1.037821,70.811996,3152.100098,2751.255343,,0.45058,,5502.510742,
Sample,28/08/2023 12:21,23,,,12070543,19.719763,3180696,1.037759,70.797997,3150.5,2749.902845,,0.449538,,5499.805664,
Sample,28/08/2023 12:21,23,,,12069974,19.726315,3180716,1.037766,70.764,3150,2749.480215,,0.449649,,5498.960449,
Sample,28/08/2023 12:21,23,9298985,5.034697,12069483,19.731969,3180544,1.037709,70.853996,3154.199951,2753.030265,,0.448691,,5506.060547,
Sample,28/08/2023 12:21,23,,,12069643,19.730127,3180647,1.037743,71.089005,3154,2752.861254,,0.449265,,5505.722656,
Sample,28/08/2023 12:22,23,,,12070773,19.717115,3180767,1.037783,70.981003,3154.100098,2752.945863,,0.449934,,5505.891602,
Sample,28/08/2023 12:22,23,,,12071113,19.7132,3180785,1.037788,71.147003,3154.199951,2753.030265,,0.450034,,5506.060547,
Sample,28/08/2023 12:22,23,,,12071402,19.709872,3180682,1.037755,71.119003,3155.300049,2753.960133,,0.44946,,5507.92041,
Sample,28/08/2023 12:22,23,,,12071510,19.708629,3180699,1.03776,70.915001,3153.5,2752.438624,,0.449555,,5504.877441,
Sample,28/08/2023 12:22,23,,,12071058,19.713833,3180709,1.037763,70.882004,3152.300049,2751.424354,,0.44961,,5502.848633,
Sample,28/08/2023 12:22,23,,,12070697,19.71799,3180708,1.037763,70.816002,3150.699951,2750.071855,,0.449605,,5500.143555,
