VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,
12 October_2023, Triggered Logging, NA, Disabled, 1.000000 Seconds,NA, NA,1, Disabled, NA, NA, NA, NA,,,,
[LOGGER CHANNEL 0],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 1],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 2],Battery        ,06/03/2023,,,,,,,,,,,,,,
COEFFS,-46.089977,5.50E-06,0,0,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x40,,,,,,,,,,,,,
[LOGGER CHANNEL 3],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 4],Temperature    ,13/03/2023,,,,,,,,,,,,,,
COEFFS,967.58575,-0.000220028,1.91E-11,-7.06E-19,8.06E-27,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x1,,,,,,,,,,,,,
[LOGGER CHANNEL 5],Pressure       ,09/03/2023,,,,,,,,,,,,,,
COEFFS,-0.002612514,3.25E-07,5.64E-16,-1.06E-23,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x1,,,,,,,,,,,,,
[LOGGER CHANNEL 6],Turbidity,09/03/2023,,,,,,,,,,,,,,
COEFFS Raw1,-0.011529949,0.82234406,0,0,0,COEFFS Raw2,86.911514,0.8452599,0,0,0,Transition Raw2,1080.2458,,,
Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
[LOGGER CHANNEL 8],Depth       ,Not Calibrated,,,,,,,,,,,,,,
COEFFS,51.507366,1.0135,1,0,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x5,,,,,,,,,,,,,,
[LOGGER CHANNEL 9],SSC         ,User Cal Req'd,,,,,,,,,,,,,,
COEFFS,0,2,0,0,0,,,,,,,,,,,
Channel Setup, Not Averaged, Gain x1,,,,,,,,,,,,,,
START TIME, 12/10/2023 07:52:47,,,,,,,,,,,,,,,
STOP TIME, 12/10/2023 14:23:14,,,,,,,,,,,,,,,
HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,12/10/2023 08:24,23,,,12210762,18.115235,3173612,1.035431,0.9513,3182,2776.528532,,0.409764,,5553.057129,
Sample,12/10/2023 08:24,23,,,12210428,18.119036,3172222,1.034974,0.8145,3184.800049,2778.895301,,0.40189,,5557.790527,
Sample,12/10/2023 08:24,23,,,12210611,18.116953,3163704,1.032175,0.1135,3174.600098,2770.273691,,0.353123,,5540.547363,
Sample,12/10/2023 08:25,23,,,12211125,18.111105,3173487,1.03539,0.3152,3161.899902,2759.538725,,0.409057,,5519.077637,
Sample,12/10/2023 08:25,23,,,12211856,18.102789,3173997,1.035557,0.3131,3149.600098,2749.142193,,0.41194,,5498.28418,
Sample,12/10/2023 08:25,23,,,12212323,18.097476,3172022,1.034908,0.3116,3141.100098,2741.957484,,0.400755,,5483.915039,
Sample,12/10/2023 08:25,23,,,12212467,18.095838,3172236,1.034979,0.3199,3140.600098,2741.534854,,0.40197,,5483.069824,
Sample,12/10/2023 08:25,23,,,12212404,18.096555,3172690,1.035128,0.5873,3149.899902,2749.395606,,0.404544,,5498.791016,
Sample,12/10/2023 08:25,23,,,12211618,18.105496,3173409,1.035364,519,4566.299805,3946.621653,,0.408615,,7893.243164,
Sample,12/10/2023 08:25,23,,,12210604,18.117033,3173332,1.035339,570.470032,4790.200195,4135.875676,,0.40818,,8271.750977,
Sample,12/10/2023 08:25,23,,,12210488,18.118353,3173282,1.035322,1390,9393.900391,8027.198865,,0.407897,,16054.39746,
Sample,12/10/2023 08:25,23,,,12210200,18.12163,3173196,1.035294,1398,9369.900391,8006.912627,,0.40741,,16013.8252,
Sample,12/10/2023 08:25,23,,,12209856,18.125544,3173261,1.035316,1397.400024,9625.700195,8223.129946,,0.407778,,16446.25977,
Sample,12/10/2023 08:25,23,,,12209412,18.130596,3171966,1.03489,0.4263,5379.200195,4633.73376,,0.400438,,9267.467773,
Sample,12/10/2023 08:25,23,,,12209284,18.132052,3172374,1.035024,0.3265,5211.899902,4492.32153,,0.402752,,8984.642578,
Sample,12/10/2023 08:25,23,,,12209178,18.133259,3172583,1.035093,0.3308,5081.399902,4382.015112,,0.403937,,8764.030273,
Sample,12/10/2023 08:25,23,,,12208996,18.13533,3172829,1.035174,0.332,4970.700195,4288.445088,,0.405331,,8576.890625,
Sample,12/10/2023 08:25,23,,,12208444,18.141611,3172542,1.035079,0.3592,4889.600098,4219.894428,,0.403705,,8439.789062,
Sample,12/10/2023 08:25,23,,,12207999,18.146675,3171913,1.034873,0.345,4732.5,4087.104014,,0.400137,,8174.208008,
Sample,12/10/2023 08:25,23,,,12208110,18.145412,3171950,1.034885,0.3528,4368.899902,3779.76743,,0.400347,,7559.534668,
Sample,12/10/2023 08:25,23,,,12209415,18.130562,3172277,1.034992,0.3432,3988.699951,3458.399656,,0.402202,,6916.799316,
Sample,12/10/2023 08:25,23,,,12211124,18.111117,3172257,1.034986,0.3251,3676.300049,3194.340544,,0.402089,,6388.681152,
Sample,12/10/2023 08:25,23,,,12212509,18.09536,3172033,1.034912,0.3127,3451.100098,3003.988054,,0.400818,,6007.976074,
Sample,12/10/2023 08:25,23,,,12213443,18.084735,3171942,1.034882,0.3218,3353.699951,2921.659616,,0.400301,,5843.319336,
Sample,12/10/2023 08:25,23,,,12213952,18.078945,3171636,1.034781,0.3503,3323.800049,2896.386427,,0.398564,,5792.772949,
Sample,12/10/2023 08:25,23,,,12213991,18.078502,3171903,1.034869,0.3697,3273.600098,2853.954421,,0.40008,,5707.908691,
Sample,12/10/2023 08:25,23,,,12214210,18.07601,3172249,1.034983,0.558,3242.300049,2827.497745,,0.402043,,5654.995605,
Sample,12/10/2023 08:25,23,,,12214525,18.072427,3171678,1.034795,0.5001,3209.800049,2800.026798,,0.398803,,5600.053711,
Sample,12/10/2023 08:25,23,,,12214779,18.069538,3172036,1.034913,0.5371,3183.800049,2778.050041,,0.400835,,5556.100098,
Sample,12/10/2023 08:25,23,,,12215023,18.066763,3172269,1.03499,0.4886,3166.399902,2763.342394,,0.402157,,5526.68457,
Sample,12/10/2023 08:25,23,,,12215264,18.064022,3172635,1.03511,0.3922,3142.300049,2742.971755,,0.404232,,5485.943359,
Sample,12/10/2023 08:25,23,,,12215531,18.060985,3172178,1.03496,0.3737,3120.699951,2724.714058,,0.401641,,5449.428223,
Sample,12/10/2023 08:25,23,,,12216049,18.055094,3171586,1.034765,0.3275,3098.199951,2705.69571,,0.39828,,5411.391602,
Sample,12/10/2023 08:25,23,,,12216953,18.044813,3172268,1.034989,0.2998,3089.199951,2698.088371,,0.402151,,5396.176758,
Sample,12/10/2023 08:25,23,,,12217747,18.035783,3172759,1.035151,0.6596,2503.899902,2203.357708,,0.404935,,4406.715332,
Sample,12/10/2023 08:25,23,,,12236361,17.824252,3228301,1.053407,12.453001,-80.32,10.229122,,0.703576,,20.458242,
Sample,12/10/2023 08:25,23,,,12255853,17.603039,3257922,1.063144,14.174001,-78.470001,11.644375,,0.85216,,23.288752,
Sample,12/10/2023 08:25,23,,,12265599,17.492542,3304034,1.078304,14.026999,-80.220001,11.523489,,1.072551,,23.046978,
Sample,12/10/2023 08:25,23,9226643,4.636969,12270171,17.440731,3345808,1.092039,17.591999,-77.159996,14.455146,,1.263219,,28.910292,
Sample,12/10/2023 08:25,23,,,12272161,17.418184,3389607,1.106442,14.848001,-77.449997,12.198636,,1.456016,,24.397272,
Sample,12/10/2023 08:25,23,,,12273523,17.402754,3440435,1.123159,17.986,-77.650002,14.77915,,1.672579,,29.5583,
Sample,12/10/2023 08:25,23,,,12274292,17.394043,3381570,1.103799,15.433001,-78.729996,12.679706,,1.42111,,25.359413,
Sample,12/10/2023 08:25,23,,,12274541,17.391222,3302685,1.07786,12.325999,-81.199997,10.124682,,1.066264,,20.249365,
Sample,12/10/2023 08:25,23,,,12275265,17.383022,3329994,1.086839,13.693001,-77,11.248828,,1.191907,,22.497656,
Sample,12/10/2023 08:25,23,,,12276331,17.370947,3358271,1.096138,14.985001,-77.959999,12.311296,,1.318748,,24.622593,
Sample,12/10/2023 08:25,23,,,12276749,17.366213,3363500,1.097857,14.075999,-77.729996,11.563784,,1.34188,,23.127569,
Sample,12/10/2023 08:25,23,,,12276877,17.364763,3355012,1.095066,18.254002,-76.220001,14.99954,,1.304283,,29.999081,
Sample,12/10/2023 08:25,23,,,12276762,17.366066,3352309,1.094177,14.358,-77.57,11.795686,,1.292256,,23.591372,
Sample,12/10/2023 08:25,23,,,12276845,17.365126,3365849,1.098629,16.83,-76.590004,13.828521,,1.352241,,27.657042,
Sample,12/10/2023 08:25,23,,,12277143,17.361751,3373027,1.10099,18.116001,-77.860001,14.886056,,1.383786,,29.772112,
Sample,12/10/2023 08:25,23,,,12277391,17.358942,3367864,1.099292,16.825001,-75.639999,13.82441,,1.361114,,27.648819,
Sample,12/10/2023 08:25,23,,,12277180,17.361332,3334563,1.088342,15.545,-78.870003,12.771809,,1.212613,,25.543617,
Sample,12/10/2023 08:25,23,,,12276830,17.365296,3340226,1.090204,14.634,-77.159996,12.022653,,1.23816,,24.045305,
Sample,12/10/2023 08:25,23,,,12276865,17.364899,3352622,1.09428,13.518001,-77.940002,11.104918,,1.29365,,22.209835,
Sample,12/10/2023 08:25,23,,,12277137,17.361819,3334178,1.088215,15.128,-79.759995,12.428891,,1.210872,,24.857782,
Sample,12/10/2023 08:25,23,,,12277548,17.357164,3353341,1.094516,14.314,-78.68,11.759503,,1.296851,,23.519007,
Sample,12/10/2023 08:25,23,,,12277842,17.353834,3353543,1.094583,13.061999,-80.490005,10.729928,,1.29775,,21.459856,
Sample,12/10/2023 08:25,23,,,12278125,17.350629,3352460,1.094227,14.912,-80.529999,12.251264,,1.292928,,24.502529,
Sample,12/10/2023 08:25,23,,,12278073,17.351218,3352789,1.094335,13.870999,-81.190002,11.395204,,1.294393,,22.790407,
Sample,12/10/2023 08:25,23,,,12278234,17.349395,3372386,1.100779,12.801999,-79.650002,10.516118,,1.380976,,21.032236,
Sample,12/10/2023 08:25,23,,,12278493,17.346462,3361338,1.097146,13.879001,-76.840004,11.401784,,1.332328,,22.803568,
Sample,12/10/2023 08:25,23,,,12278680,17.344344,3361070,1.097058,14.085001,-76.370003,11.571187,,1.331143,,23.142374,
Sample,12/10/2023 08:25,23,,,12278896,17.341898,3356315,1.095494,13.580999,-79.509995,11.156724,,1.310071,,22.313448,
Sample,12/10/2023 08:26,23,,,12279279,17.337561,3379426,1.103094,13.094,-78.849998,10.756243,,1.411765,,21.512486,
Sample,12/10/2023 08:26,23,,,12279492,17.335149,3373233,1.101058,13.914999,-80.459999,11.431387,,1.384689,,22.862774,
Sample,12/10/2023 08:26,23,,,12279330,17.336983,3367774,1.099262,13.93,-76.050003,11.443723,,1.360718,,22.887445,
Sample,12/10/2023 08:26,23,,,12279216,17.338274,3370567,1.100181,14.282,-78.699997,11.733188,,1.372994,,23.466375,
Sample,12/10/2023 08:26,23,,,12279142,17.339112,3369485,1.099825,14.867,-79.779999,12.214259,,1.368242,,24.428518,
Sample,12/10/2023 08:26,23,,,12278933,17.341479,3360646,1.096918,18.675999,-77.709999,15.346567,,1.329267,,30.693134,
Sample,12/10/2023 08:26,23,,,12278698,17.34414,3356533,1.095566,15.689,-77.449997,12.890226,,1.311039,,25.780453,
Sample,12/10/2023 08:26,23,,,12278628,17.344933,3358433,1.096191,14.544001,-78.07,11.948643,,1.319467,,23.897285,
Sample,12/10/2023 08:26,23,,,12278612,17.345114,3363175,1.09775,14.500999,-76.940002,11.913281,,1.340446,,23.826561,
Sample,12/10/2023 08:26,23,,,12278730,17.343778,3368089,1.099366,14.311,-79.409996,11.757036,,1.362104,,23.514072,
Sample,12/10/2023 08:26,23,,,12278907,17.341774,3367766,1.09926,15.106,-78.279999,12.410799,,1.360683,,24.821598,
Sample,12/10/2023 08:26,23,,,12278791,17.343087,3354296,1.09483,13.808001,-79.970001,11.343397,,1.301099,,22.686794,
Sample,12/10/2023 08:26,23,,,12278670,17.344457,3354497,1.094896,14.872,-78.349998,12.218371,,1.301993,,24.436741,
Sample,12/10/2023 08:26,23,,,12278688,17.344254,3362730,1.097604,13.556999,-79.449997,11.136988,,1.33848,,22.273975,
Sample,12/10/2023 08:26,23,,,12278854,17.342374,3370562,1.100179,13.297,-79.860001,10.923179,,1.372972,,21.846357,
Sample,12/10/2023 08:26,23,9226719,4.637387,12278903,17.341819,3362821,1.097634,13.672,-80.520004,11.231558,,1.338882,,22.463116,
Sample,12/10/2023 08:26,23,,,12278787,17.343133,3348954,1.093074,13.989,-78.050003,11.492241,,1.27729,,22.984484,
Sample,12/10/2023 08:26,23,,,12278626,17.344956,3353262,1.09449,14.052999,-79.57,11.544871,,1.296499,,23.089741,
Sample,12/10/2023 08:26,23,,,12278680,17.344344,3358220,1.096121,13.205999,-78.379997,10.848345,,1.318522,,21.69669,
Sample,12/10/2023 08:26,23,,,12278845,17.342476,3348874,1.093047,16.399,-77.790001,13.474091,,1.276933,,26.948181,
Sample,12/10/2023 08:26,23,,,12278808,17.342895,3337734,1.089384,14.347,-79.470001,11.78664,,1.226934,,23.57328,
Sample,12/10/2023 08:26,23,,,12278910,17.34174,3352104,1.09411,15.697001,-77.400002,12.896805,,1.291342,,25.79361,
Sample,12/10/2023 08:26,23,,,12278920,17.341626,3362629,1.097571,13.462,-80.550003,11.058866,,1.338034,,22.117731,
Sample,12/10/2023 08:26,23,,,12279029,17.340392,3375792,1.101899,16.905001,-76.389999,13.890197,,1.395892,,27.780394,
Sample,12/10/2023 08:26,23,,,12278968,17.341083,3368959,1.099652,16.753,-76.919998,13.7652,,1.36593,,27.530401,
Sample,12/10/2023 08:26,23,,,12278720,17.343891,3356557,1.095574,15.801999,-76.590004,12.98315,,1.311145,,25.966301,
Sample,12/10/2023 08:26,23,,,12278579,17.345488,3365275,1.098441,14.405001,-78.970001,11.834337,,1.349711,,23.668674,
Sample,12/10/2023 08:26,23,,,12278781,17.3432,3360122,1.096746,15.231999,-77.860001,12.514414,,1.326948,,25.02883,
Sample,12/10/2023 08:26,23,,,12278861,17.342295,3364335,1.098132,14.816999,-79.540001,12.173142,,1.345566,,24.346283,
Sample,12/10/2023 08:26,23,,,12278949,17.341298,3362183,1.097424,13.38,-78.470001,10.991434,,1.336063,,21.982868,
Sample,12/10/2023 08:26,23,,,12279123,17.339328,3371124,1.100364,13.983999,-79.25,11.488129,,1.37544,,22.976257,
Sample,12/10/2023 08:26,23,,,12279135,17.339192,3360641,1.096917,13.848001,-80.150002,11.376292,,1.329245,,22.752584,
Sample,12/10/2023 08:26,23,,,12279107,17.339509,3361014,1.09704,12.587,-80.270004,10.339315,,1.330895,,20.678629,
Sample,12/10/2023 08:26,23,,,12279133,17.339214,3353176,1.094462,13.408,-79.020004,11.014459,,1.296116,,22.028919,
Sample,12/10/2023 08:26,23,,,12279255,17.337833,3353545,1.094583,13.424001,-78.080002,11.027617,,1.297758,,22.055235,
Sample,12/10/2023 08:26,23,,,12279423,17.33593,3356615,1.095593,14.256999,-80.059998,11.712629,,1.311403,,23.425257,
Sample,12/10/2023 08:26,23,,,12279490,17.335172,3356966,1.095708,15.719999,-76.779999,12.915718,,1.31296,,25.831436,
Sample,12/10/2023 08:26,23,,,12279436,17.335783,3355507,1.095229,13.756,-80.590004,11.300635,,1.306482,,22.601269,
Sample,12/10/2023 08:26,23,,,12279373,17.336497,3343549,1.091296,15.228,-79.870003,12.511125,,1.253093,,25.022251,
Sample,12/10/2023 08:26,23,,,12279399,17.336202,3342775,1.091042,15.795,-80.099998,12.977395,,1.249618,,25.95479,
Sample,12/10/2023 08:26,23,,,12279432,17.335828,3339258,1.089886,14.224001,-79.229996,11.685493,,1.233803,,23.370985,
Sample,12/10/2023 08:26,23,,,12279531,17.334707,3362009,1.097367,15.098001,-79.740005,12.404222,,1.335294,,24.808443,
Sample,12/10/2023 08:26,23,,,12279452,17.335602,3353270,1.094493,14.341001,-77.970001,11.781707,,1.296535,,23.563414,
Sample,12/10/2023 08:26,23,,,12279478,17.335308,3363311,1.097795,13.325999,-80.240005,10.947026,,1.341046,,21.894053,
Sample,12/10/2023 08:26,23,,,12279664,17.333201,3358872,1.096335,14.661,-79.540001,12.044857,,1.321412,,24.089714,
Sample,12/10/2023 08:26,23,,,12279629,17.333598,3349865,1.093373,13.199,-80.959999,10.84259,,1.281358,,21.685179,
Sample,12/10/2023 08:26,23,,,12279550,17.334492,3350877,1.093706,15.013,-78.520004,12.334322,,1.285873,,24.668644,
Sample,12/10/2023 08:26,23,,,12279504,17.335013,3351394,1.093876,13.511,-80.270004,11.09916,,1.288178,,22.19832,
Sample,12/10/2023 08:26,23,,,12279456,17.335557,3358809,1.096314,15.947001,-80.150002,13.102391,,1.321133,,26.204782,
Sample,12/10/2023 08:26,23,,,12279412,17.336055,3357217,1.095791,15.181,-79.759995,12.472475,,1.314074,,24.94495,
Sample,12/10/2023 08:26,23,,,12279281,17.337538,3346284,1.092196,17.094999,-77.790001,14.046441,,1.265351,,28.092882,
Sample,12/10/2023 08:26,23,,,12279192,17.338546,3350465,1.093571,15.020999,-77.379997,12.340899,,1.284035,,24.681799,
Sample,12/10/2023 08:26,23,,,12279171,17.338784,3360078,1.096732,16.438999,-78.720001,13.506983,,1.326753,,27.013968,
Sample,12/10/2023 08:26,23,,,12279183,17.338648,3359163,1.096431,13.605,-79.529999,11.176461,,1.322701,,22.352922,
Sample,12/10/2023 08:26,23,,,12279318,17.337119,3360166,1.096761,15.125999,-78.199997,12.427246,,1.327143,,24.854492,
Sample,12/10/2023 08:26,23,9226478,4.636062,12279367,17.336564,3361512,1.097203,15.788,-78.090004,12.971638,,1.333097,,25.943277,
Sample,12/10/2023 08:26,23,,,12279306,17.337255,3364425,1.098161,17.043001,-76.580002,14.003681,,1.345963,,28.007362,
Sample,12/10/2023 08:26,23,,,12279265,17.33772,3356007,1.095393,14.861,-79.759995,12.209325,,1.308703,,24.41865,
Sample,12/10/2023 08:26,23,,,12279241,17.337991,3355063,1.095083,15.217,-79.009995,12.50208,,1.304509,,25.00416,
Sample,12/10/2023 08:26,23,,,12279258,17.337799,3351811,1.094013,16.386,-78.129997,13.4634,,1.290037,,26.9268,
Sample,12/10/2023 08:27,23,,,12279257,17.33781,3347268,1.092519,13.718,-81.259995,11.269386,,1.269754,,22.538773,
Sample,12/10/2023 08:27,23,,,12279309,17.337221,3357942,1.096029,14.193001,-79.900002,11.66,,1.31729,,23.32,
Sample,12/10/2023 08:27,23,,,12279498,17.335081,3353866,1.094689,13.975,-79.240005,11.480729,,1.299187,,22.961458,
Sample,12/10/2023 08:27,23,,,12279620,17.3337,3360356,1.096823,15.136999,-77.220001,12.436291,,1.327984,,24.872583,
Sample,12/10/2023 08:27,23,,,12279691,17.332896,3362775,1.097619,15.167,-76.449997,12.460962,,1.338679,,24.921925,
Sample,12/10/2023 08:27,23,,,12279676,17.333065,3351233,1.093823,14.398001,-79.330002,11.82858,,1.287461,,23.657162,
Sample,12/10/2023 08:27,23,,,12279658,17.333269,3361151,1.097085,15.304001,-78.740005,12.573624,,1.331501,,25.147249,
Sample,12/10/2023 08:27,23,,,12279631,17.333575,3355460,1.095213,13.472,-79.919998,11.067089,,1.306273,,22.134178,
Sample,12/10/2023 08:27,23,,,12279599,17.333937,3363191,1.097755,16.202999,-78.159996,13.31291,,1.340516,,26.62582,
Sample,12/10/2023 08:27,23,,,12279555,17.334436,3364498,1.098185,14.751999,-77.990005,12.119689,,1.346285,,24.239378,
Sample,12/10/2023 08:27,23,,,12279531,17.334707,3359131,1.09642,14.688001,-81.25,12.06706,,1.322559,,24.134121,
Sample,12/10/2023 08:27,23,,,12279589,17.334051,3339289,1.089896,15.995,-78.090004,13.141863,,1.233942,,26.283726,
Sample,12/10/2023 08:27,23,,,12279533,17.334685,3354863,1.095017,15.423001,-78.449997,12.671484,,1.30362,,25.342968,
Sample,12/10/2023 08:27,23,,,12279597,17.33396,3357939,1.096028,17.927999,-76.599998,14.731454,,1.317277,,29.462908,
Sample,12/10/2023 08:27,23,,,12279479,17.335296,3350958,1.093733,20.018002,-76.090004,16.450155,,1.286234,,32.900311,
Sample,12/10/2023 08:27,23,,,12279348,17.33678,3354831,1.095006,16.873001,-77.509995,13.863882,,1.303478,,27.727764,
Sample,12/10/2023 08:27,23,,,12279300,17.337323,3361285,1.097129,15.500999,-77.860001,12.735625,,1.332093,,25.471251,
Sample,12/10/2023 08:27,23,,,12279379,17.336429,3358139,1.096094,18.212,-76.209999,14.965,,1.318163,,29.93,
Sample,12/10/2023 08:27,23,,,12279316,17.337142,3349264,1.093176,17.214001,-77.860001,14.144301,,1.278675,,28.288603,
Sample,12/10/2023 08:27,23,,,12279179,17.338693,3346253,1.092186,16.118999,-75.520004,13.243834,,1.265212,,26.487667,
Sample,12/10/2023 08:27,23,,,12279162,17.338886,3349826,1.093361,17.174,-79.270004,14.111407,,1.281184,,28.222815,
Sample,12/10/2023 08:27,23,,,12279111,17.339463,3349083,1.093116,17.360001,-77.75,14.264364,,1.277867,,28.528727,
Sample,12/10/2023 08:27,23,,,12279094,17.339656,3338847,1.08975,16.424999,-78.07,13.495471,,1.231951,,26.990942,
Sample,12/10/2023 08:27,23,,,12279192,17.338546,3355450,1.09521,15.636,-77.740005,12.846642,,1.306229,,25.693283,
Sample,12/10/2023 08:27,23,,,12279304,17.337278,3367186,1.099069,15.935,-77.5,13.092523,,1.35813,,26.185045,
Sample,12/10/2023 08:27,23,,,12279386,17.336349,3351625,1.093952,16.046,-77.18,13.183803,,1.289208,,26.367605,
Sample,12/10/2023 08:27,23,,,12279373,17.336497,3341561,1.090643,16.422001,-79.43,13.493005,,1.244165,,26.98601,
Sample,12/10/2023 08:27,23,,,12279404,17.336146,3350728,1.093657,16.860001,-76.979996,13.853191,,1.285209,,27.706383,
Sample,12/10/2023 08:27,23,,,12279449,17.335636,3362058,1.097383,16.316999,-77.779999,13.406658,,1.335511,,26.813314,
Sample,12/10/2023 08:27,23,,,12279492,17.335149,3364656,1.098237,17.026999,-76.779999,13.990521,,1.346982,,27.981043,
Sample,12/10/2023 08:27,23,,,12279493,17.335138,3361173,1.097092,16.126999,-78.090004,13.250412,,1.331598,,26.500824,
Sample,12/10/2023 08:27,23,,,12279468,17.335421,3348545,1.092939,17.594999,-76.740005,14.457613,,1.275463,,28.915226,
Sample,12/10/2023 08:27,23,,,12279463,17.335477,3355540,1.095239,15.580999,-77.300003,12.801412,,1.306629,,25.602825,
Sample,12/10/2023 08:27,23,,,12279697,17.332828,3354469,1.094887,16.285,-79.199997,13.380343,,1.301869,,26.760687,
Sample,12/10/2023 08:27,23,,,12279728,17.332477,3355888,1.095354,16.511,-79.25,13.566193,,1.308175,,27.132385,
Sample,12/10/2023 08:27,23,9226040,4.633654,12279722,17.332545,3359084,1.096405,18.363001,-73.970001,15.089175,,1.322351,,30.17835,
Sample,12/10/2023 08:27,23,,,12279621,17.333688,3349264,1.093176,17.406,-78.190002,14.302191,,1.278675,,28.604382,
Sample,12/10/2023 08:27,23,,,12279561,17.334368,3350426,1.093558,16.188,-76.959999,13.300576,,1.283862,,26.601151,
Sample,12/10/2023 08:27,23,,,12279528,17.334741,3351306,1.093847,17.545,-76.279999,14.416497,,1.287786,,28.832993,
Sample,12/10/2023 08:27,23,,,12279604,17.333881,3361504,1.097201,18.980999,-75.840004,15.597382,,1.333062,,31.194763,
Sample,12/10/2023 08:27,23,,,12279709,17.332692,3342070,1.09081,17.726,-79.240005,14.565341,,1.246452,,29.130682,
Sample,12/10/2023 08:27,23,,,12279782,17.331865,3357236,1.095797,17.622,-77.409996,14.479817,,1.314158,,28.959635,
Sample,12/10/2023 08:27,23,,,12279843,17.331174,3356218,1.095462,18.076,-77.590004,14.853162,,1.30964,,29.706324,
Sample,12/10/2023 08:27,23,,,12279795,17.331718,3356216,1.095462,15.261999,-78.979996,12.539084,,1.309631,,25.078169,
Sample,12/10/2023 08:27,23,,,12279780,17.331888,3355068,1.095084,17.605,-78.43,14.465837,,1.304531,,28.931673,
Sample,12/10/2023 08:27,23,,,12279757,17.332148,3345783,1.092031,17.761999,-76.990005,14.594945,,1.263108,,29.18989,
Sample,12/10/2023 08:27,23,,,12279722,17.332545,3350762,1.093668,16.308001,-78.379997,13.399258,,1.28536,,26.798515,
Sample,12/10/2023 08:27,23,,,12279790,17.331775,3361031,1.097045,16.655001,-77.740005,13.684611,,1.33097,,27.369223,
Sample,12/10/2023 08:27,23,,,12279851,17.331084,3362988,1.097689,15.422,-79.690002,12.67066,,1.33962,,25.34132,
Sample,12/10/2023 08:27,23,,,12279993,17.329476,3356036,1.095403,16.288,-77.529999,13.38281,,1.308832,,26.765621,
Sample,12/10/2023 08:27,23,,,12280093,17.328343,3357556,1.095902,15.684,-78,12.886114,,1.315578,,25.772228,
Sample,12/10/2023 08:27,23,,,12280025,17.329113,3356666,1.09561,15.922,-77.360001,13.081832,,1.311629,,26.163664,
Sample,12/10/2023 08:27,23,,,12279989,17.329521,3360628,1.096913,16.225,-78.629997,13.331003,,1.329187,,26.662006,
Sample,12/10/2023 08:27,23,,,12279991,17.329498,3356460,1.095542,17.838001,-74.990005,14.657445,,1.310715,,29.31489,
Sample,12/10/2023 08:27,23,,,12279969,17.329748,3359966,1.096695,16.700001,-78.07,13.721617,,1.326257,,27.443233,
Sample,12/10/2023 08:27,23,,,12279958,17.329872,3353319,1.094509,16.806999,-77.990005,13.809606,,1.296753,,27.619213,
Sample,12/10/2023 08:27,23,,,12279974,17.329691,3353964,1.094721,16.389,-76.919998,13.465867,,1.299623,,26.931734,
Sample,12/10/2023 08:27,23,,,12279895,17.330586,3338633,1.08968,16.269001,-78.770004,13.367186,,1.230987,,26.734373,
Sample,12/10/2023 08:27,23,,,12279922,17.33028,3357087,1.095748,16.849001,-79.659996,13.844146,,1.313497,,27.688292,
Sample,12/10/2023 08:27,23,,,12279987,17.329544,3366396,1.098809,16.149,-78.979996,13.268504,,1.354651,,26.537008,
Sample,12/10/2023 08:28,23,,,12279996,17.329442,3376969,1.102286,16.689999,-77.099998,13.713391,,1.401038,,27.426783,
Sample,12/10/2023 08:28,23,,,12280034,17.329012,3373552,1.101163,16.875999,-78.75,13.866348,,1.386086,,27.732697,
Sample,12/10/2023 08:28,23,,,12280048,17.328853,3373203,1.101048,16.535999,-78.330002,13.586751,,1.384557,,27.173502,
Sample,12/10/2023 08:28,23,,,12279961,17.329838,3378025,1.102633,16.795,-76.220001,13.799739,,1.405651,,27.599478,
Sample,12/10/2023 08:28,23,,,12279918,17.330325,3373457,1.101131,16.125,-79.790001,13.248768,,1.38567,,26.497536,
