VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,
Sample,10/07/2023 10:46,23,,,11619835,25.051543,3184655,1.03906,0.0362,2522.100098,2218.741603,,0.471519,,4437.483398,
Sample,10/07/2023 10:46,23,,,11619661,25.053668,3184518,1.039015,0.9476,2525.100098,2221.277383,,0.470761,,4442.554688,
Sample,10/07/2023 10:47,23,,,11621375,25.032741,3184609,1.039045,0.1822,2448.100098,2156.19237,,0.471264,,4312.384766,
Sample,10/07/2023 10:47,23,,,11622547,25.018435,3184726,1.039084,0.1026,2542.100098,2235.646801,,0.471911,,4471.293457,
Sample,10/07/2023 10:47,23,,,11623630,25.005218,3184656,1.039061,0.1981,2509.199951,2207.837626,,0.471524,,4415.675293,
Sample,10/07/2023 10:47,23,,,11625496,24.98245,3184641,1.039056,0.1513,2521.5,2218.234364,,0.471441,,4436.46875,
Sample,10/07/2023 10:47,23,,,11626942,24.964812,3184667,1.039064,0.2895,2453.5,2160.756691,,0.471585,,4321.513184,
Sample,10/07/2023 10:47,23,,,11628245,24.948921,3184799,1.039108,0.2024,2043.400024,1814.115625,,0.472315,,3628.231201,
Sample,10/07/2023 10:47,23,,,11628319,24.948019,3184518,1.039015,0.155,1657.900024,1488.267931,,0.470761,,2976.535889,
Sample,10/07/2023 10:47,23,,,11629351,24.935435,3184786,1.039103,1.0707,2435.399902,2145.457404,,0.472243,,4290.915039,
Sample,10/07/2023 10:47,23,,,11629121,24.93824,3184645,1.039057,0.0621,2528.300049,2223.982173,,0.471463,,4447.964355,
Sample,10/07/2023 10:47,23,,,11628646,24.944031,3184755,1.039093,0.1982,2467.600098,2172.674938,,0.472072,,4345.350098,
Sample,10/07/2023 10:47,23,,,11627461,24.958482,3184751,1.039092,0.1659,2438.100098,2147.739771,,0.472049,,4295.479492,
Sample,10/07/2023 10:47,23,9375092,5.453124,11626789,24.966678,3184730,1.039085,0.1191,2422.100098,2134.215612,,0.471933,,4268.431152,
Sample,10/07/2023 10:47,23,,,11625497,24.982438,3184652,1.039059,0.1423,2445.800049,2154.248231,,0.471502,,4308.496582,
Sample,10/07/2023 10:47,23,,,11624042,25.00019,3184654,1.03906,0.2393,2461.399902,2167.434162,,0.471513,,4334.868164,
Sample,10/07/2023 10:47,23,,,11622787,25.015506,3184996,1.039172,0.1373,1225,1122.354898,,0.473404,,2244.709717,
Sample,10/07/2023 10:47,23,,,11621686,25.028945,3184662,1.039063,0.1728,1543.699951,1391.739188,,0.471557,,2783.478271,
Sample,10/07/2023 10:47,23,,,11620273,25.046195,3184763,1.039096,0.1844,2022.199951,1796.196053,,0.472116,,3592.39209,
Sample,10/07/2023 10:47,23,,,11619193,25.059383,3184852,1.039125,0.127,1704.300049,1527.488011,,0.472608,,3054.976074,
Sample,10/07/2023 10:47,23,,,11619329,25.057722,3184715,1.03908,0.1174,1733.900024,1552.507684,,0.47185,,3105.015381,
Sample,10/07/2023 10:47,23,,,11619597,25.05445,3184706,1.039077,0.1064,1559,1404.671706,,0.471801,,2809.343506,
Sample,10/07/2023 10:47,23,,,11620053,25.048882,3184594,1.03904,0.1226,1835.699951,1638.55508,,0.471181,,3277.110107,
Sample,10/07/2023 10:47,23,,,11620426,25.044327,3184449,1.038993,0.1305,1543.400024,1391.485672,,0.470379,,2782.971436,
Sample,10/07/2023 10:47,23,,,11620714,25.040811,3184621,1.039049,0.1015,1769.800049,1582.852535,,0.471331,,3165.705078,
Sample,10/07/2023 10:47,23,,,11622260,25.021938,3185865,1.039458,0.1614,1431.699951,1297.070079,,0.478202,,2594.140137,
Sample,10/07/2023 10:47,23,,,11624774,24.991259,3184729,1.039085,0.1254,1581.199951,1423.436435,,0.471928,,2846.872803,
Sample,10/07/2023 10:47,23,,,11628161,24.949945,3184678,1.039068,0.1813,2170,1921.125508,,0.471646,,3842.250977,
Sample,10/07/2023 10:47,23,,,11631202,24.912871,3184646,1.039057,0.1182,1645.099976,1477.448563,,0.471469,,2954.897217,
Sample,10/07/2023 10:47,23,,,11633516,24.884673,3184622,1.03905,0.1388,1399.800049,1270.10637,,0.471336,,2540.212646,
Sample,10/07/2023 10:47,23,,,11634800,24.869031,3184644,1.039057,0.1139,1631.599976,1466.037554,,0.471458,,2932.075195,
Sample,10/07/2023 10:47,23,,,11635631,24.858909,3184628,1.039052,0.1497,1458.5,1319.723086,,0.471369,,2639.446289,
Sample,10/07/2023 10:47,23,,,11635623,24.859006,3184662,1.039063,0.1526,1375.5,1249.566513,,0.471557,,2499.133057,
Sample,10/07/2023 10:47,23,9376559,5.461189,11635691,24.858178,3184023,1.038853,0.0931,1842,1643.880259,,0.468021,,3287.760498,
Sample,10/07/2023 10:47,23,,,11637394,24.837439,3184598,1.039042,0.2199,2511.699951,2209.950776,,0.471203,,4419.901367,
Sample,10/07/2023 10:47,23,,,11642146,24.7796,3184684,1.03907,0.1017,1639.800049,1472.968748,,0.471679,,2945.9375,
Sample,10/07/2023 10:47,23,,,11648473,24.702658,3184582,1.039036,0.0031,2552.699951,2244.606432,,0.471115,,4489.212891,
Sample,10/07/2023 10:47,23,,,11652461,24.6542,3184315,1.038949,0.1967,2547.5,2240.211122,,0.469638,,4480.422363,
Sample,10/07/2023 10:47,23,,,11653561,24.64084,3184536,1.039021,0.2337,2475.300049,2179.183398,,0.47086,,4358.366699,
Sample,10/07/2023 10:47,23,,,11654071,24.634646,3184601,1.039043,0.6014,2424.899902,2136.582175,,0.47122,,4273.164551,
Sample,10/07/2023 10:47,23,,,11655264,24.62016,3184007,1.038847,0.2258,2520.899902,2217.727126,,0.467933,,4435.454102,
Sample,10/07/2023 10:47,23,,,11656736,24.602289,3184486,1.039005,0.237,2490.399902,2191.946699,,0.470584,,4383.893555,
Sample,10/07/2023 10:47,23,,,11657208,24.59656,3184469,1.038999,0.2393,2433.399902,2143.766884,,0.47049,,4287.533691,
Sample,10/07/2023 10:47,23,,,11657572,24.592142,3184581,1.039036,0.2056,1969.800049,1751.904516,,0.471109,,3503.809082,
Sample,10/07/2023 10:47,23,,,11657987,24.587105,3184446,1.038992,0.9215,2434.800049,2144.950372,,0.470362,,4289.900879,
Sample,10/07/2023 10:47,23,,,11658951,24.575406,3184437,1.038989,0.1333,1260.900024,1152.699749,,0.470313,,2305.399414,
Sample,10/07/2023 10:47,23,,,11659873,24.564219,3184562,1.03903,0.1727,1671,1499.340815,,0.471004,,2998.681641,
Sample,10/07/2023 10:47,23,,,11661078,24.5496,3184703,1.039076,0.1726,1351.199951,1229.026656,,0.471784,,2458.053223,
Sample,10/07/2023 10:47,23,,,11662205,24.535931,3184520,1.039016,0.1741,1373.199951,1247.622374,,0.470772,,2495.244629,
Sample,10/07/2023 10:47,23,,,11662825,24.528411,3184528,1.039019,0.1782,1281,1169.689452,,0.470816,,2339.378906,
Sample,10/07/2023 10:47,23,,,11662432,24.533177,3184413,1.038981,0.1443,1300.099976,1185.833896,,0.47018,,2371.667725,
Sample,10/07/2023 10:47,23,,,11662591,24.531249,3184570,1.039032,0.1735,1365,1240.691284,,0.471048,,2481.382568,
Sample,10/07/2023 10:47,23,,,11663698,24.517825,3184644,1.039057,0.1654,1252.599976,1145.68405,,0.471458,,2291.368164,
Sample,10/07/2023 10:47,23,9377408,5.465857,11664886,24.503421,3184548,1.039025,0.1603,1372.800049,1247.284353,,0.470927,,2494.568604,
Sample,10/07/2023 10:47,23,,,11665908,24.491032,3184508,1.039012,0.1839,1729.599976,1548.873025,,0.470705,,3097.746094,
Sample,10/07/2023 10:47,23,,,11667294,24.474234,3184383,1.038971,0.1758,1468.300049,1328.006674,,0.470014,,2656.013428,
Sample,10/07/2023 10:47,23,,,11668386,24.461001,3184415,1.038982,0.1685,1388.099976,1260.216768,,0.470191,,2520.433594,
Sample,10/07/2023 10:47,23,,,11670217,24.438819,3184509,1.039012,0.1658,1308.599976,1193.018605,,0.470711,,2386.037109,
Sample,10/07/2023 10:47,23,,,11672075,24.416315,3184644,1.039057,0.1555,1263.699951,1155.066415,,0.471458,,2310.132812,
Sample,10/07/2023 10:47,23,,,11673680,24.396882,3184574,1.039034,0.1414,1259.900024,1151.854489,,0.471071,,2303.708984,
Sample,10/07/2023 10:47,23,,,11674763,24.383771,3184649,1.039058,0.1838,1499.400024,1354.294236,,0.471485,,2708.588379,
Sample,10/07/2023 10:47,23,,,11675098,24.379716,3184477,1.039002,0.1614,1254.5,1147.290065,,0.470534,,2294.580078,
Sample,10/07/2023 10:48,23,,,11674946,24.381556,3184674,1.039067,0.1229,1460.5,1321.413605,,0.471624,,2642.827148,
Sample,10/07/2023 10:48,23,,,11675422,24.375795,3184532,1.03902,0.1306,1437.599976,1302.057133,,0.470838,,2604.114258,
Sample,10/07/2023 10:48,23,,,11675609,24.373531,3184530,1.039019,0.1227,1469.900024,1329.359069,,0.470827,,2658.718018,
Sample,10/07/2023 10:48,23,,,11676410,24.363837,3184367,1.038966,0.1229,1488,1344.658253,,0.469925,,2689.316406,
Sample,10/07/2023 10:48,23,,,11677649,24.348845,3184487,1.039005,0.1447,1305.900024,1190.736445,,0.470589,,2381.4729,
Sample,10/07/2023 10:48,23,,,11679031,24.332126,3184622,1.03905,0.1516,1210.5,1110.098629,,0.471336,,2220.197266,
Sample,10/07/2023 10:48,23,,,11681047,24.307742,3184512,1.039013,0.1521,1200.699951,1101.815041,,0.470728,,2203.630127,
Sample,10/07/2023 10:48,23,,,11683747,24.275098,3184647,1.039058,0.1652,1271.599976,1161.743989,,0.471474,,2323.488037,
Sample,10/07/2023 10:48,23,,,11685609,24.252594,3184529,1.039019,0.1768,1101.199951,1017.71168,,0.470822,,2035.42334,
Sample,10/07/2023 10:48,23,,,11687855,24.225457,3184473,1.039001,0.1841,1492.900024,1348.800047,,0.470512,,2697.600098,
Sample,10/07/2023 10:48,23,,,11689276,24.208293,3184508,1.039012,0.1756,1154.099976,1062.42595,,0.470705,,2124.851807,
Sample,10/07/2023 10:48,23,9377957,5.468875,11690287,24.196083,3184443,1.038991,0.1737,1092.5,1010.35796,,0.470346,,2020.715942,
Sample,10/07/2023 10:48,23,,,11691408,24.182547,3184462,1.038997,0.1481,1287.699951,1175.352652,,0.470451,,2350.705322,
Sample,10/07/2023 10:48,23,,,11692602,24.168133,3184555,1.039028,0.1866,1154.099976,1062.42595,,0.470965,,2124.851807,
Sample,10/07/2023 10:48,23,,,11694150,24.149448,3184564,1.03903,0.1843,1438,1302.395257,,0.471015,,2604.790527,
Sample,10/07/2023 10:48,23,,,11696039,24.126654,3184558,1.039029,0.1588,1144.199951,1054.057856,,0.470982,,2108.115723,
Sample,10/07/2023 10:48,23,,,11697273,24.111767,3184481,1.039003,0.1744,1175.599976,1080.599038,,0.470556,,2161.197998,
Sample,10/07/2023 10:48,23,,,11697953,24.103564,3184579,1.039035,0.181,1198.699951,1100.124521,,0.471098,,2200.249023,
Sample,10/07/2023 10:48,23,,,11698494,24.097039,3184482,1.039004,0.2213,2474.699951,2178.67616,,0.470562,,4357.352539,
Sample,10/07/2023 10:48,23,,,11699184,24.088718,3184642,1.039056,0.214,2359.199951,2081.048641,,0.471447,,4162.097168,
Sample,10/07/2023 10:48,23,,,11699910,24.079963,3184436,1.038988,0.2075,1945.400024,1731.280154,,0.470307,,3462.560303,
Sample,10/07/2023 10:48,23,,,11701016,24.066628,3184647,1.039058,0.1894,1356.5,1233.506575,,0.471474,,2467.013184,
Sample,10/07/2023 10:48,23,,,11702727,24.046003,3184226,1.038919,0.1729,1740.800049,1558.339998,,0.469145,,3116.679932,
Sample,10/07/2023 10:48,23,,,11705802,24.008948,3184367,1.038966,0.1051,1861.300049,1660.193816,,0.469925,,3320.387695,
Sample,10/07/2023 10:48,23,,,11709892,23.95969,3184479,1.039003,0.1152,1603.199951,1442.032152,,0.470545,,2884.064209,
Sample,10/07/2023 10:48,23,,,11712621,23.92684,3184437,1.038989,0.1442,1254.199951,1147.036446,,0.470313,,2294.072998,
Sample,10/07/2023 10:48,23,,,11714718,23.901606,3184607,1.039045,0.0874,2087.699951,1851.560576,,0.471253,,3703.121094,
Sample,10/07/2023 10:48,23,,,11718441,23.856826,3184382,1.038971,0.1545,1326,1207.726148,,0.470008,,2415.452393,
Sample,10/07/2023 10:48,23,,,11723671,23.793962,3183967,1.038834,0.1457,1398.099976,1268.669367,,0.467711,,2537.338623,
Sample,10/07/2023 10:48,23,,,11728776,23.732647,3184516,1.039015,0.1201,1646.400024,1478.547442,,0.47075,,2957.094971,
Sample,10/07/2023 10:48,23,,,11733991,23.670059,3184580,1.039036,0.2177,2131.100098,1888.24498,,0.471104,,3776.48999,
Sample,10/07/2023 10:48,23,9378343,5.470997,11737659,23.626066,3184491,1.039007,0.1309,1747.300049,1563.834187,,0.470611,,3127.668457,
Sample,10/07/2023 10:48,23,,,11740451,23.592595,3186278,1.039594,0.1224,1864.099976,1662.560482,,0.48048,,3325.12085,
Sample,10/07/2023 10:48,23,,,11742855,23.563787,3184406,1.038979,0.1711,1700.800049,1524.529602,,0.470141,,3049.059082,
Sample,10/07/2023 10:48,23,,,11745164,23.536126,3184547,1.039025,0.1383,2560.5,2251.199501,,0.470921,,4502.398926,
Sample,10/07/2023 10:48,23,,,11744987,23.538247,3184629,1.039052,0.2457,2555.199951,2246.719582,,0.471375,,4493.438965,
Sample,10/07/2023 10:48,23,,,11743907,23.551183,3184470,1.039,0.1798,1235,1130.807497,,0.470495,,2261.61499,
Sample,10/07/2023 10:48,23,,,11742410,23.569119,3184556,1.039028,0.2535,2535.100098,2229.729982,,0.470971,,4459.459961,
Sample,10/07/2023 10:48,23,,,11742400,23.569239,3184557,1.039028,0.2056,2021.5,1795.604412,,0.470977,,3591.20874,
Sample,10/07/2023 10:48,23,,,11743050,23.561451,3184468,1.038999,0.228,2546.699951,2239.534873,,0.470484,,4479.069824,
Sample,10/07/2023 10:48,23,,,11743561,23.555329,3184466,1.038998,0.2302,2538.699951,2232.772793,,0.470473,,4465.54541,
Sample,10/07/2023 10:48,23,,,11743117,23.560648,3184739,1.039088,0.2478,2443.800049,2152.557711,,0.471983,,4305.115234,
Sample,10/07/2023 10:48,23,,,11741277,23.582696,3184511,1.039013,0.2526,2549.699951,2242.070652,,0.470722,,4484.141113,
Sample,10/07/2023 10:48,23,,,11739093,23.608874,3184741,1.039089,0.2392,2551.100098,2243.25414,,0.471994,,4486.508301,
Sample,10/07/2023 10:48,23,,,11738668,23.613969,3184666,1.039064,0.2433,2534.399902,2229.138135,,0.471579,,4458.276367,
Sample,10/07/2023 10:48,23,,,11739296,23.60644,3184590,1.039039,0.3315,2432.800049,2143.259852,,0.471159,,4286.519531,
Sample,10/07/2023 10:48,23,,,11740006,23.597929,3184741,1.039089,0.2047,2552.800049,2244.691041,,0.471994,,4489.382324,
Sample,10/07/2023 10:48,23,,,11738324,23.618093,3184730,1.039085,0.5766,2492.300049,2193.552816,,0.471933,,4387.105469,
Sample,10/07/2023 10:48,23,,,11735719,23.649331,3184799,1.039108,0.2459,2448,2156.107761,,0.472315,,4312.215332,
Sample,10/07/2023 10:48,23,,,11733758,23.672855,3184736,1.039087,0.2285,2506.100098,2205.217444,,0.471966,,4410.435059,
Sample,10/07/2023 10:48,23,,,11731849,23.695761,3184803,1.039109,0.2105,2439.5,2148.923052,,0.472337,,4297.846191,
Sample,10/07/2023 10:48,23,9378598,5.472399,11729930,23.718793,3184800,1.039108,0.2518,2544.699951,2237.844353,,0.47232,,4475.688477,
Sample,10/07/2023 10:48,23,,,11729492,23.724051,3184769,1.039098,0.2333,2526,2222.038034,,0.472149,,4444.076172,
Sample,10/07/2023 10:48,23,,,11728672,23.733896,3184727,1.039084,0.238,2542.300049,2235.815812,,0.471917,,4471.631836,
Sample,10/07/2023 10:48,23,,,11728655,23.7341,3184788,1.039104,0.2366,2516.699951,2214.177076,,0.472254,,4428.354004,
Sample,10/07/2023 10:48,23,,,11728643,23.734244,3184879,1.039134,0.1942,1792.699951,1602.208904,,0.472757,,3204.417725,
Sample,10/07/2023 10:48,23,,,11730079,23.717005,3184739,1.039088,0.2489,2532,2227.109593,,0.471983,,4454.219238,
Sample,10/07/2023 10:48,23,,,11731904,23.695101,3184794,1.039106,0.2217,2541.300049,2234.970552,,0.472287,,4469.940918,
Sample,10/07/2023 10:48,23,,,11734386,23.665321,3184683,1.03907,0.2305,2547.5,2240.211122,,0.471673,,4480.422363,
Sample,10/07/2023 10:48,23,,,11737705,23.625515,3185159,1.039226,0.2312,2541.5,2235.139562,,0.474304,,4470.279297,
Sample,10/07/2023 10:49,23,,,11740256,23.594933,3184869,1.039131,0.2152,2110,1870.409914,,0.472702,,3740.819824,
Sample,10/07/2023 10:49,23,,,11742243,23.57112,3184816,1.039113,0.1825,1225.099976,1122.439403,,0.472409,,2244.878906,
Sample,10/07/2023 10:49,23,,,11742732,23.565261,3184920,1.039148,0.1756,1166.199951,1072.653574,,0.472984,,2145.307129,
Sample,10/07/2023 10:49,23,,,11742030,23.573672,3184777,1.039101,0.209,2025.900024,1799.323576,,0.472193,,3598.647217,
Sample,10/07/2023 10:49,23,,,11741726,23.577315,3184808,1.039111,0.2491,2474,2178.084519,,0.472365,,4356.168945,
Sample,10/07/2023 10:49,23,,,11739877,23.599475,3184733,1.039086,0.0203,2489.899902,2191.524069,,0.47195,,4383.04834,
Sample,10/07/2023 10:49,23,,,11737841,23.623884,3184659,1.039062,0.1177,1789.599976,1599.588619,,0.471541,,3199.177246,
Sample,10/07/2023 10:49,23,,,11737413,23.629016,3184583,1.039037,0.2475,2467.399902,2172.505721,,0.47112,,4345.01123,
Sample,10/07/2023 10:49,23,,,11738248,23.619004,3184639,1.039055,0.1385,1796.300049,1605.251923,,0.47143,,3210.503906,
Sample,10/07/2023 10:49,23,,,11740373,23.59353,3184453,1.038994,0.2132,2065.699951,1832.964858,,0.470401,,3665.929688,
Sample,10/07/2023 10:49,23,,,11743877,23.551543,3184555,1.039028,0.1751,1321.900024,1204.260603,,0.470965,,2408.52124,
Sample,10/07/2023 10:49,23,9378806,5.473543,11746169,23.52409,3184727,1.039084,0.1382,1393.5,1264.781192,,0.471917,,2529.5625,
Sample,10/07/2023 10:49,23,,,11747313,23.510391,3184602,1.039043,0.0948,1837.199951,1639.82297,,0.471225,,3279.645996,
Sample,10/07/2023 10:49,23,,,11747458,23.508655,3184742,1.039089,0.0851,2020.400024,1794.674647,,0.472,,3589.349365,
Sample,10/07/2023 10:49,23,,,11747081,23.513169,3184773,1.039099,0.1827,1536,1385.230728,,0.472171,,2770.461426,
Sample,10/07/2023 10:49,23,,,11746276,23.522809,3184841,1.039122,0.058,2508.399902,2207.161377,,0.472547,,4414.322754,
Sample,10/07/2023 10:49,23,,,11745970,23.526473,3184887,1.039137,0.2112,1670.400024,1498.83368,,0.472801,,2997.66748,
Sample,10/07/2023 10:49,23,,,11745734,23.5293,3184884,1.039136,0.1646,954.200012,0.123828,,0.472785,,0.247656,
Sample,10/07/2023 10:49,23,,,11745600,23.530904,3184824,1.039116,0.134,1089.699951,1007.991191,,0.472453,,2015.982422,
Sample,10/07/2023 10:49,23,,,11747134,23.512534,3185033,1.039185,0.1601,905.900024,0.120127,,0.473608,,0.240255,
Sample,10/07/2023 10:49,23,,,11747732,23.505374,3185118,1.039213,0.1389,1191.5,1094.038691,,0.474078,,2188.077393,
Sample,10/07/2023 10:49,23,,,11747636,23.506524,3184816,1.039113,0.1597,1297.099976,1183.298116,,0.472409,,2366.596191,
Sample,10/07/2023 10:49,23,,,11749049,23.489607,3185066,1.039195,0.1502,1212.900024,1112.127274,,0.473791,,2224.254639,
Sample,10/07/2023 10:49,23,,,11750009,23.478116,3184747,1.039091,0.214,2367.300049,2087.895328,,0.472027,,4175.790527,
Sample,10/07/2023 10:49,23,,,11750729,23.469499,3185103,1.039208,0.0881,2297.699951,2029.065156,,0.473995,,4058.130371,
Sample,10/07/2023 10:49,23,,,11752744,23.445387,3184871,1.039131,0.0777,3117,2721.586638,,0.472713,,5443.17334,
Sample,10/07/2023 10:49,23,,,11755365,23.414035,3185062,1.039194,0.0631,3024.5,2643.400097,,0.473768,,5286.800293,
Sample,10/07/2023 10:49,23,,,11757081,23.393514,3185402,1.039306,0.0433,2497.100098,2197.610105,,0.475647,,4395.220215,
Sample,10/07/2023 10:49,23,,,11757181,23.392319,3185165,1.039228,0.3384,2490.5,2192.031307,,0.474338,,4384.0625,
Sample,10/07/2023 10:49,23,,,11755860,23.408115,3185403,1.039306,0.6757,2517,2214.430695,,0.475652,,4428.861328,
Sample,10/07/2023 10:49,23,,,11758922,23.371505,3207214,1.046475,0.6664,2480,2183.156078,,0.593657,,4366.312012,
Sample,10/07/2023 10:49,23,9378743,5.473197,11883010,21.900748,3200171,1.04416,48.609001,-781.799988,39.961794,,0.556065,,79.923584,
Sample,10/07/2023 10:49,23,,,11973558,20.842017,3245132,1.058939,2.4656,632.900024,2.016042,,0.788765,,4.032084,
Sample,10/07/2023 10:49,23,,,12025199,20.243052,3302320,1.07774,2.2638,838.799988,1.850093,,1.064562,,3.700185,
Sample,10/07/2023 10:49,23,,,12051761,19.936228,3316023,1.082246,2.9405,1022.400024,2.406573,,1.128047,,4.813145,
Sample,10/07/2023 10:49,23,,,12065081,19.782673,3330732,1.087082,2.0587,-39.260002,1.68143,,1.195258,,3.36286,
Sample,10/07/2023 10:49,23,,,12072749,19.694365,3335356,1.088602,2.0997,-39.620003,1.715146,,1.216198,,3.430292,
Sample,10/07/2023 10:49,23,,,12078470,19.628521,3391544,1.107079,3.0615,-38.700001,2.506076,,1.464399,,5.012153,
Sample,10/07/2023 10:49,23,,,12083595,19.569568,3414468,1.114618,2.3132,-39.529999,1.890716,,1.562795,,3.781433,
Sample,10/07/2023 10:49,23,,,12085893,19.543143,3410931,1.113455,2.352,-40.189999,1.922623,,1.547708,,3.845247,
Sample,10/07/2023 10:49,23,,,12088106,19.517701,3436036,1.121712,2.2502,-42.139999,1.838908,,1.654097,,3.677817,
Sample,10/07/2023 10:49,23,,,12090752,19.487288,3471402,1.133345,2.0971,-41.16,1.713008,,1.801453,,3.426016,
Sample,10/07/2023 10:49,23,,,12096082,19.426048,3502022,1.143417,2.2254,-43.18,1.818515,,1.926969,,3.637029,
Sample,10/07/2023 10:49,23,,,12100118,19.379695,3506758,1.144975,2.2664,-39.860001,1.852231,,1.946229,,3.704461,
Sample,10/07/2023 10:49,23,,,12102721,19.34981,3500364,1.142872,2.0218,-39.920002,1.651085,,1.920218,,3.302171,
Sample,10/07/2023 10:49,23,,,12105095,19.322559,3515916,1.147988,2.0219,-41.170002,1.651167,,1.983362,,3.302335,
Sample,10/07/2023 10:49,23,,,12108143,19.287581,3540069,1.155934,2.444,-43.329998,1.998279,,2.080637,,3.996557,
Sample,10/07/2023 10:49,23,,,12110668,19.258612,3598008,1.174998,2.2033,-42.379997,1.800341,,2.310547,,3.600682,
Sample,10/07/2023 10:49,23,,,12112424,19.23847,3586616,1.171249,2.3675,-44.260002,1.935369,,2.265691,,3.870739,
Sample,10/07/2023 10:49,23,,,12113959,19.220865,3608493,1.178448,2.209,-43.470001,1.805028,,2.351694,,3.610056,
Sample,10/07/2023 10:49,23,,,12114984,19.20911,3596496,1.1745,2.2686,-42.739998,1.85404,,2.304603,,3.70808,
Sample,10/07/2023 10:49,23,9378846,5.473763,12115444,19.203835,3625996,1.184207,2.2179,-43.27,1.812347,,2.420103,,3.624694,
Sample,10/07/2023 10:49,23,,,12117885,19.175848,3671370,1.19914,2.1996,-44.5,1.797298,,2.595949,,3.594596,
