Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,25/04/2023 15:03,23,,,12829811,11.161043,5484198,1.797185,3.7332,-73.409996,3.058445,,9.101997,,6.11689,
Sample,25/04/2023 15:03,23,,,12830301,11.155552,5284594,1.731204,2.6938,-74.759995,2.2037,,8.401214,,4.407401,
Sample,25/04/2023 15:03,23,,,12831038,11.147294,5288216,1.732401,2.5376,-73.009995,2.07525,,8.41394,,4.150501,
Sample,25/04/2023 15:03,23,,,12831250,11.144918,5294462,1.734465,3.0908,-70.75,2.530171,,8.435886,,5.060342,
Sample,25/04/2023 15:03,23,,,12831224,11.145209,5278977,1.729347,2.1821,-73.419998,1.782907,,8.381477,,3.565814,
Sample,25/04/2023 15:03,23,,,12831014,11.147562,5290904,1.733289,4.1318,-72.849998,3.386231,,8.423385,,6.772463,
Sample,25/04/2023 15:03,23,,,12830818,11.149759,5301487,1.736787,1.8849,-73.25,1.538506,,8.460567,,3.077013,
Sample,25/04/2023 15:03,23,,,12830951,11.148268,5093495,1.668063,2.3055,-71.220001,1.884384,,7.729107,,3.768769,
Sample,25/04/2023 15:03,23,,,12831505,11.14206,5047689,1.652933,2.9659,-73.870003,2.42746,,7.567792,,4.85492,
Sample,25/04/2023 15:03,23,9415621,5.675947,12832027,11.136211,5051760,1.654278,2.5125,-70.520004,2.05461,,7.582132,,4.109219,
Sample,25/04/2023 15:03,23,,,12831888,11.137768,5079782,1.663534,3.7465,-71.540001,3.069382,,7.680824,,6.138764,
Sample,25/04/2023 15:03,23,,,12831797,11.138788,5051807,1.654293,2.861,-73.159996,2.341196,,7.582298,,4.682393,
Sample,25/04/2023 15:03,23,,,12831472,11.14243,5076845,1.662564,2.2868,-73.150002,1.869006,,7.670481,,3.738013,
Sample,25/04/2023 15:03,23,,,12831551,11.141545,4945488,1.619181,2.6175,-73.370003,2.140955,,7.207514,,4.281911,
