HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,18/07/2023 10:06:27,23,,,12223011,17.975934,3196297,1.042887,1526.099976,6140.899902,5277.567982,,0.535185,,10555.135742,
Sample,18/07/2023 10:06:28,23,,,12223113,17.974775,3195921,1.042763,1524.099976,6148.700195,5284.161256,,0.533150,,10568.322266,
Sample,18/07/2023 10:06:29,23,,,12222900,17.977196,3196106,1.042824,1527.900024,6158.500000,5292.444638,,0.534152,,10584.889648,
Sample,18/07/2023 10:06:30,23,,,12222647,17.980072,3196068,1.042812,1525.199951,6157.000000,5291.176749,,0.533946,,10582.353516,
Sample,18/07/2023 10:06:31,23,,,12222497,17.981777,3196095,1.042821,1526.199951,6143.899902,5280.103761,,0.534092,,10560.208008,
Sample,18/07/2023 10:06:32,23,,,12222384,17.983062,3196089,1.042819,1527.000000,6150.600098,5285.767168,,0.534060,,10571.534180,
Sample,18/07/2023 10:06:33,23,,,12222470,17.982084,3195982,1.042783,1525.900024,6156.399902,5290.669510,,0.533481,,10581.338867,
Sample,18/07/2023 10:06:34,23,,,12222403,17.982846,3196074,1.042814,1524.699951,6142.500000,5278.920480,,0.533979,,10557.840820,
Sample,18/07/2023 10:06:35,23,,,12222349,17.983460,3196063,1.042810,1525.099976,6157.200195,5291.345966,,0.533919,,10582.692383,
Sample,18/07/2023 10:06:36,23,,,12222118,17.986086,3196109,1.042825,1526.199951,6154.399902,5288.978990,,0.534168,,10577.958008,
Sample,18/07/2023 10:06:37,23,,,12221878,17.988814,3196075,1.042814,1523.400024,6152.200195,5287.119666,,0.533984,,10574.239258,
Sample,18/07/2023 10:06:38,23,,,12221609,17.991872,3196230,1.042865,1525.300049,6150.600098,5285.767168,,0.534823,,10571.534180,
