Time,Temp,Lux1,Lux2,IR1,IR2,Accel_X,Accel_Y,Accel_Z
07/04/2023 06:19,18.12,0,127.38,65535,12240,1.216025,-8.571012,4.775838
07/04/2023 06:19,18.12,0,127.38,65535,12240,1.216025,-8.590626,4.785645
07/04/2023 06:19,18.12,0,126.74,65535,12210,1.216025,-8.590626,4.785645
07/04/2023 06:19,18.12,0,126.74,65535,12210,1.216025,-8.561206,4.785645
07/04/2023 06:19,18.12,0,126.74,65535,12210,1.196411,-8.561206,4.756226
07/04/2023 06:19,18.12,0,126.74,65535,12210,1.196411,-8.561206,4.756226
07/04/2023 06:19,18.12,0,126.74,65535,12210,1.196411,-8.561206,4.785645
07/04/2023 06:19,18.12,0,126.39,65535,12182,1.196411,-8.561206,4.785645
07/04/2023 06:19,18.12,0,126.39,65535,12182,1.216025,-8.541593,4.766032
07/04/2023 06:19,18.12,0,126.39,65535,12182,1.225831,-8.531786,4.746418
07/04/2023 06:19,18.12,0,126.39,65535,12182,1.225831,-8.531786,4.746418
07/04/2023 06:19,18.12,0,126.39,65535,12182,1.196411,-8.521979,4.746418
07/04/2023 06:19,18.12,0,126.39,65535,12182,1.196411,-8.521979,4.746418
07/04/2023 06:19,18.12,0,126.08,65535,12172,1.206218,-8.521979,4.756226
07/04/2023 06:19,18.12,0,126.08,65535,12172,1.206218,-8.541593,4.795452
07/04/2023 06:19,18.12,0,126.08,65535,12172,1.206218,-8.541593,4.795452
07/04/2023 06:19,18.12,0,126.08,65535,12172,1.225831,-8.571012,4.795452
07/04/2023 06:19,18.12,0,126.08,65535,12172,1.225831,-8.571012,4.795452
07/04/2023 06:19,18.12,0,125.89,65535,12158,1.245445,-8.600432,4.775838
07/04/2023 06:19,18.12,0,125.89,65535,12158,1.265058,-8.610239,4.785645
07/04/2023 06:49,18.5,0,127.83,65535,12268,1.245445,-8.561206,4.756226
07/04/2023 06:49,18.5,0,127.83,65535,12268,1.245445,-8.571012,4.766032
07/04/2023 06:49,18.5,0,127.22,65535,12237,1.245445,-8.571012,4.766032
07/04/2023 06:49,18.5,0,127.22,65535,12237,1.225831,-8.571012,4.746418
07/04/2023 06:49,18.5,0,127.22,65535,12237,1.245445,-8.561206,4.716999
07/04/2023 06:49,18.5,0,127.22,65535,12237,1.245445,-8.561206,4.716999
07/04/2023 06:49,18.5,0,127.22,65535,12237,1.245445,-8.571012,4.726805
07/04/2023 06:49,18.5,0,127.22,65535,12237,1.245445,-8.571012,4.726805
07/04/2023 06:49,18.5,0,126.88,65535,12216,1.235638,-8.551398,4.756226
07/04/2023 06:49,18.5,0,126.88,65535,12216,1.225831,-8.610239,4.756226
07/04/2023 06:49,18.5,0,126.88,65535,12216,1.225831,-8.610239,4.756226
07/04/2023 06:49,18.5,0,126.88,65535,12216,1.225831,-8.610239,4.766032
07/04/2023 06:49,18.5,0,126.88,65535,12216,1.225831,-8.610239,4.766032
07/04/2023 06:49,18.5,0,126.6,65535,12198,1.206218,-8.610239,4.775838
07/04/2023 06:49,18.5,0,126.6,65535,12198,1.235638,-8.571012,4.785645
07/04/2023 06:49,18.5,0,126.6,65535,12198,1.235638,-8.571012,4.785645
