HEADING, Timecode,,Battery        , , Ext Power      , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,16/10/2024 16:30:15,23,9351054,5.320966,8388484,0.038725,12730085,12.277441,3134408,1.022547,59.085999,-83.009995,48.577490,,0.177797,,97.154984,
Sample,16/10/2024 16:30:16,23,9351063,5.321015,8388480,0.038703,12730054,12.277788,3134403,1.022545,59.060997,-86.320000,48.556930,,0.177766,,97.113861,
Sample,16/10/2024 16:30:17,23,9351065,5.321026,8388483,0.038720,12729996,12.278437,3134384,1.022539,58.993999,-84.110001,48.501835,,0.177648,,97.003670,
Sample,16/10/2024 16:30:18,23,9351045,5.320916,8388478,0.038692,12729946,12.278996,3134416,1.022549,59.032997,-82.620003,48.533905,,0.177847,,97.067810,
Sample,16/10/2024 16:30:19,23,9351039,5.320883,8388487,0.038742,12729894,12.279578,3134427,1.022553,58.961998,-83.209999,48.475519,,0.177915,,96.951035,
Sample,16/10/2024 16:30:20,23,9351033,5.320850,8388477,0.038687,12729867,12.279880,3134353,1.022529,58.878998,-84.909996,48.407264,,0.177456,,96.814529,
Sample,16/10/2024 16:30:21,23,9351026,5.320812,8388479,0.038698,12729807,12.280551,3134507,1.022579,58.838001,-83.740005,48.373551,,0.178412,,96.747101,
Sample,16/10/2024 16:30:22,23,9351017,5.320762,8388477,0.038687,12729766,12.281009,3134355,1.022529,58.726002,-84.059998,48.281449,,0.177468,,96.562897,
Sample,16/10/2024 16:30:23,23,9351019,5.320773,8388478,0.038692,12729739,12.281311,3134428,1.022553,58.592003,-86.300003,48.171256,,0.177921,,96.342514,
Sample,16/10/2024 16:30:24,23,9351010,5.320724,8388489,0.038753,12729671,12.282072,3134461,1.022564,58.576000,-84.610001,48.158096,,0.178126,,96.316193,
Sample,16/10/2024 16:30:25,23,9351001,5.320674,8388477,0.038687,12729624,12.282598,3134450,1.022560,58.529999,-85.639999,48.120267,,0.178058,,96.240532,
Sample,16/10/2024 16:30:26,23,9350992,5.320625,8388480,0.038703,12729575,12.283146,3134404,1.022545,58.467999,-85.139999,48.069282,,0.177772,,96.138565,
Sample,16/10/2024 16:30:27,23,9350979,5.320553,8388476,0.038681,12729534,12.283605,3134357,1.022530,58.418999,-85.509995,48.028987,,0.177481,,96.057976,
Sample,16/10/2024 16:30:28,23,9350981,5.320564,8388484,0.038725,12729480,12.284209,3134518,1.022583,58.381001,-84.860001,47.997739,,0.178480,,95.995476,
Sample,16/10/2024 16:30:29,23,9350971,5.320510,8388480,0.038703,12729431,12.284757,3134412,1.022548,58.431999,-84.550003,48.039678,,0.177822,,96.079353,
Sample,16/10/2024 16:30:30,23,9350980,5.320559,8388481,0.038709,12729398,12.285126,3134530,1.022587,58.296001,-86.959999,47.927841,,0.178555,,95.855682,
Sample,16/10/2024 16:30:31,23,9350958,5.320438,8388478,0.038692,12729320,12.285999,3134425,1.022552,58.326000,-85.129997,47.952510,,0.177903,,95.905022,
Sample,16/10/2024 16:30:32,23,9350951,5.320400,8388483,0.038720,12729289,12.286345,3134449,1.022560,58.459999,-84.639999,48.062703,,0.178052,,96.125404,
Sample,16/10/2024 16:30:33,23,9350932,5.320295,8388481,0.038709,12729222,12.287095,3134490,1.022574,58.147999,-84.240005,47.806132,,0.178306,,95.612267,
Sample,16/10/2024 16:30:34,23,9350931,5.320290,8388481,0.038709,12729157,12.287822,3134449,1.022560,58.237999,-87.000000,47.880143,,0.178052,,95.760284,
Sample,16/10/2024 16:30:35,23,9350928,5.320273,8388486,0.038736,12729115,12.288292,3134553,1.022594,57.907997,-85.059998,47.608768,,0.178697,,95.217537,
Sample,16/10/2024 16:30:36,23,9350929,5.320279,8388478,0.038692,12729096,12.288504,3134582,1.022604,57.964001,-86.849998,47.654822,,0.178877,,95.309647,
Sample,16/10/2024 16:30:37,23,9350913,5.320191,8388480,0.038703,12729034,12.289198,3134631,1.022620,58.103996,-85.020004,47.769947,,0.179181,,95.539894,
Sample,16/10/2024 16:30:38,23,9350896,5.320097,8388484,0.038725,12728972,12.289892,3134497,1.022576,57.793999,-84.930000,47.515022,,0.178350,,95.030045,
Sample,16/10/2024 16:30:39,23,9350891,5.320070,8388481,0.038709,12728927,12.290395,3134558,1.022596,57.733997,-85.490005,47.465680,,0.178728,,94.931358,
Sample,16/10/2024 16:30:40,23,9350893,5.320081,8388480,0.038703,12728847,12.291290,3134519,1.022583,57.702003,-86.150002,47.439370,,0.178486,,94.878738,
Sample,16/10/2024 16:30:41,23,9350890,5.320064,8388483,0.038720,12728825,12.291536,3134671,1.022633,57.642998,-85.020004,47.390847,,0.179430,,94.781693,
Sample,16/10/2024 16:30:42,23,9350879,5.320004,8388479,0.038698,12728776,12.292084,3134731,1.022653,57.582001,-87.500000,47.340687,,0.179802,,94.681374,
Sample,16/10/2024 16:30:43,23,9350862,5.319910,8388483,0.038720,12728727,12.292632,3134462,1.022564,57.577995,-87.180000,47.337393,,0.178132,,94.674782,
Sample,16/10/2024 16:30:44,23,9350870,5.319954,8388482,0.038714,12728655,12.293438,3134581,1.022604,57.520000,-85.389999,47.289701,,0.178871,,94.579399,
Sample,16/10/2024 16:30:45,23,9350843,5.319806,8388483,0.038720,12728592,12.294142,3134676,1.022635,57.456001,-84.790001,47.237072,,0.179461,,94.474144,
Sample,16/10/2024 16:30:46,23,9350835,5.319762,8388482,0.038714,12728559,12.294512,3134609,1.022613,57.392006,-85.020004,47.184445,,0.179045,,94.368889,
Sample,16/10/2024 16:30:47,23,9350844,5.319811,8388478,0.038692,12728490,12.295284,3134564,1.022598,57.286999,-86.750000,47.098093,,0.178766,,94.196190,
Sample,16/10/2024 16:30:48,23,9350834,5.319756,8388478,0.038692,12728440,12.295843,3134609,1.022613,57.165001,-86.759995,46.997769,,0.179045,,93.995537,
Sample,16/10/2024 16:30:49,23,9350827,5.319718,8388484,0.038725,12728377,12.296548,3134514,1.022581,57.046001,-85.370003,46.899911,,0.178455,,93.799820,
Sample,16/10/2024 16:30:50,23,9350812,5.319635,8388482,0.038714,12728338,12.296984,3134597,1.022609,56.888000,-86.849998,46.769980,,0.178970,,93.539963,
Sample,16/10/2024 16:30:51,23,9350800,5.319569,8388481,0.038709,12728262,12.297834,3134560,1.022597,56.612000,-87.099998,46.543012,,0.178741,,93.086021,
Sample,16/10/2024 16:30:52,23,9350789,5.319509,8388479,0.038698,12728224,12.298259,3134566,1.022599,56.480999,-85.699997,46.435284,,0.178778,,92.870567,
Sample,16/10/2024 16:30:53,23,9350788,5.319503,8388486,0.038736,12728170,12.298863,3134600,1.022610,56.277996,-86.129997,46.268346,,0.178989,,92.536690,
Sample,16/10/2024 16:30:54,23,9350785,5.319487,8388478,0.038692,12728122,12.299400,3134714,1.022647,56.142998,-86.900002,46.157331,,0.179696,,92.314659,
Sample,16/10/2024 16:30:55,23,9350771,5.319410,8388479,0.038698,12728066,12.300027,3134710,1.022646,55.987000,-86.699997,46.029047,,0.179671,,92.058090,
Sample,16/10/2024 16:30:56,23,9350764,5.319371,8388484,0.038725,12728018,12.300564,3134681,1.022636,55.946003,-84.349998,45.995334,,0.179492,,91.990669,
Sample,16/10/2024 16:30:57,23,9350764,5.319371,8388482,0.038714,12727938,12.301458,3134627,1.022619,55.862999,-84.990005,45.927076,,0.179157,,91.854149,
Sample,16/10/2024 16:30:58,23,9350753,5.319311,8388477,0.038687,12727901,12.301872,3134628,1.022619,55.834999,-86.430000,45.904050,,0.179163,,91.808098,
Sample,16/10/2024 16:30:59,23,9350733,5.319201,8388483,0.038720,12727835,12.302611,3134652,1.022627,55.736000,-87.209999,45.822639,,0.179312,,91.645279,
Sample,16/10/2024 16:31:00,23,9350720,5.319130,8388481,0.038709,12727798,12.303025,3134673,1.022634,55.602001,-86.459999,45.712446,,0.179442,,91.424889,
Sample,16/10/2024 16:31:01,23,9350723,5.319146,8388479,0.038698,12727723,12.303864,3134654,1.022628,55.469002,-84.889999,45.603074,,0.179324,,91.206146,
Sample,16/10/2024 16:31:02,23,9350720,5.319130,8388484,0.038725,12727674,12.304412,3134743,1.022657,55.367004,-86.490005,45.519197,,0.179876,,91.038399,
Sample,16/10/2024 16:31:03,23,9350698,5.319009,8388479,0.038698,12727622,12.304993,3134696,1.022641,55.315002,-87.759995,45.476434,,0.179585,,90.952866,
Sample,16/10/2024 16:31:04,23,9350696,5.318998,8388484,0.038725,12727584,12.305418,3134654,1.022628,55.236000,-85.699997,45.411467,,0.179324,,90.822937,
Sample,16/10/2024 16:31:05,23,9350697,5.319003,8388486,0.038736,12727532,12.306000,3134645,1.022625,55.181000,-85.759995,45.366238,,0.179268,,90.732475,
Sample,16/10/2024 16:31:06,23,9350685,5.318937,8388481,0.038709,12727471,12.306683,3134737,1.022655,55.105999,-87.330002,45.304561,,0.179839,,90.609123,
Sample,16/10/2024 16:31:07,23,9350675,5.318882,8388478,0.038692,12727443,12.306996,3134693,1.022640,55.180000,-84.490005,45.365416,,0.179566,,90.730835,
Sample,16/10/2024 16:31:08,23,9350685,5.318937,8388483,0.038720,12727370,12.307812,3134728,1.022652,55.295002,-87.159996,45.459987,,0.179783,,90.919975,
Sample,16/10/2024 16:31:09,23,9350660,5.318800,8388483,0.038720,12727341,12.308137,3134873,1.022699,54.868000,-86.190002,45.108844,,0.180682,,90.217690,
Sample,16/10/2024 16:31:10,23,9350649,5.318739,8388476,0.038681,12727281,12.308808,3134761,1.022663,55.029999,-87.779999,45.242063,,0.179988,,90.484123,
Sample,16/10/2024 16:31:11,23,9350643,5.318706,8388475,0.038676,12727217,12.309524,3134705,1.022644,54.847004,-87.860001,45.091578,,0.179640,,90.183159,
Sample,16/10/2024 16:31:12,23,9350645,5.318717,8388484,0.038725,12727186,12.309871,3134707,1.022645,54.935997,-86.240005,45.164761,,0.179653,,90.329521,
Sample,16/10/2024 16:31:13,23,9350631,5.318640,8388484,0.038725,12727150,12.310273,3134765,1.022664,54.918999,-87.550003,45.150783,,0.180013,,90.301567,
Sample,16/10/2024 16:31:14,23,9350631,5.318640,8388482,0.038714,12727111,12.310710,3134746,1.022658,55.129997,-86.360001,45.324296,,0.179895,,90.648590,
Sample,16/10/2024 16:31:15,23,9350618,5.318569,8388481,0.038709,12727075,12.311112,3134837,1.022688,55.070000,-86.639999,45.274957,,0.180459,,90.549911,
Sample,16/10/2024 16:31:16,23,9350607,5.318508,8388478,0.038692,12727038,12.311526,3134838,1.022688,55.145000,-85.820000,45.336634,,0.180465,,90.673271,
Sample,16/10/2024 16:31:17,23,9350600,5.318470,8388478,0.038692,12727007,12.311873,3134777,1.022668,55.264000,-86.800003,45.434492,,0.180087,,90.868988,
Sample,16/10/2024 16:31:18,23,9350610,5.318525,8388480,0.038703,12726957,12.312432,3134740,1.022656,55.272003,-84.720001,45.441074,,0.179858,,90.882149,
Sample,16/10/2024 16:31:19,23,9350600,5.318470,8388482,0.038714,12726954,12.312466,3126955,1.020097,41.431000,-105.900002,34.059007,,0.131052,,68.118011,
Sample,16/10/2024 16:31:20,23,9350611,5.318530,8388480,0.038703,12727515,12.306190,3122007,1.018471,111.949997,2531.300049,2226.517953,,0.099475,,4453.036133,
Sample,16/10/2024 16:31:21,23,9350581,5.318365,8388485,0.038731,12724318,12.341953,3122256,1.018553,21.395000,2539.800049,2233.702662,,0.101075,,4467.405273,
Sample,16/10/2024 16:31:22,23,9350547,5.318178,8388481,0.038709,12719792,12.392580,3121885,1.018431,34.592999,2112.600098,1872.607672,,0.098691,,3745.215332,
Sample,16/10/2024 16:31:23,23,9350544,5.318162,8388483,0.038720,12736232,12.208674,3122164,1.018523,66.871002,-6.554000,54.979442,,0.100484,,109.958885,
Sample,16/10/2024 16:31:24,23,9350567,5.318288,8388478,0.038692,12787816,11.631398,3135513,1.022910,43.708000,-59.720001,35.931485,,0.184648,,71.862968,
Sample,16/10/2024 16:31:25,23,9350550,5.318195,8388481,0.038709,12820088,11.269982,3140656,1.024600,51.806000,-64.139999,42.590826,,0.216270,,85.181656,
Sample,16/10/2024 16:31:26,23,9350537,5.318123,8388483,0.038720,12836562,11.085388,3137799,1.023661,48.102001,-73.159996,39.544865,,0.198756,,79.089729,
Sample,16/10/2024 16:31:27,23,9350523,5.318046,8388484,0.038725,12844003,11.001985,3121857,1.018422,219.199997,2282.500000,2016.217247,,0.098511,,4032.434570,
Sample,16/10/2024 16:31:28,23,9350513,5.317991,8388485,0.038731,12841836,11.026276,3121838,1.018416,332.410004,2444.899902,2153.487373,,0.098389,,4306.974609,
Sample,16/10/2024 16:31:29,23,9350490,5.317865,8388477,0.038687,12835416,11.098231,3122040,1.018482,54.882996,2615.300049,2297.519785,,0.099687,,4595.039551,
Sample,16/10/2024 16:31:30,23,9350483,5.317827,8388483,0.038720,12827937,11.182042,3121924,1.018444,17.181000,2480.899902,2183.916730,,0.098942,,4367.833496,
Sample,16/10/2024 16:31:31,23,9350480,5.317810,8388481,0.038709,12820399,11.266498,3122008,1.018472,1.399600,2464.199951,2169.800931,,0.099482,,4339.602051,
Sample,16/10/2024 16:31:32,23,9350457,5.317684,8388480,0.038703,12813445,11.344397,3122009,1.018472,0.253700,5519.000000,4751.900929,,0.099488,,9503.801758,
Sample,16/10/2024 16:31:33,23,9350485,5.317838,8388479,0.038698,12807177,11.414602,3121903,1.018437,0.051700,2143.000000,1898.303490,,0.098807,,3796.606934,
Sample,16/10/2024 16:31:34,23,9350480,5.317810,8388478,0.038692,12801555,11.477563,3121989,1.018466,0.095800,2472.000000,2176.393999,,0.099359,,4352.788086,
Sample,16/10/2024 16:31:35,23,9350482,5.317821,8388478,0.038692,12796081,11.538860,3121981,1.018463,0.088200,2544.699951,2237.844353,,0.099308,,4475.688477,
Sample,16/10/2024 16:31:36,23,9350473,5.317772,8388478,0.038692,12791214,11.593354,3121841,1.018417,0.092100,2573.800049,2262.441499,,0.098408,,4524.882812,
Sample,16/10/2024 16:31:37,23,9350467,5.317739,8388479,0.038698,12786677,11.644149,3121876,1.018428,0.119000,2617.000000,2298.956685,,0.098633,,4597.913574,
Sample,16/10/2024 16:31:38,23,9350463,5.317717,8388483,0.038720,12782087,11.695533,3122054,1.018487,0.223600,2597.000000,2282.051487,,0.099777,,4564.103027,
Sample,16/10/2024 16:31:39,23,9350449,5.317640,8388484,0.038725,12777405,11.747943,3122178,1.018528,0.195600,2597.300049,2282.305106,,0.100574,,4564.610352,
Sample,16/10/2024 16:31:40,23,9350445,5.317618,8388481,0.038709,12772345,11.804579,3122014,1.018474,0.650500,2644.899902,2322.539354,,0.099520,,4645.078613,
Sample,16/10/2024 16:31:41,23,9350435,5.317563,8388481,0.038709,12773485,11.791820,3132949,1.022067,96.080994,-40.650002,79.000105,,0.168721,,158.000214,
Sample,16/10/2024 16:31:42,23,9350422,5.317491,8388477,0.038687,12798128,11.515939,3146946,1.026667,135.139999,-44.560001,111.120046,,0.254381,,222.240097,
Sample,16/10/2024 16:31:43,23,9350419,5.317475,8388486,0.038736,12817090,11.303567,3150037,1.027683,109.400002,-49.870003,89.952912,,0.272891,,179.905823,
Sample,16/10/2024 16:31:44,23,9350415,5.317453,8388485,0.038731,12829450,11.165088,3149117,1.027381,178.029999,-25.730000,146.390383,,0.267396,,292.780762,
Sample,16/10/2024 16:31:45,23,9350393,5.317332,8388480,0.038703,12838080,11.068375,3148706,1.027245,143.029999,-33.900002,117.608341,,0.264937,,235.216675,
Sample,16/10/2024 16:31:46,23,9350390,5.317315,8388484,0.038725,12842453,11.019360,3148525,1.027186,125.430008,-42.200001,103.135093,,0.263854,,206.270187,
Sample,16/10/2024 16:31:47,23,9350395,5.317343,8388476,0.038681,12843971,11.002344,3148428,1.027154,125.080002,-41.060001,102.847267,,0.263273,,205.694534,
Sample,16/10/2024 16:31:48,23,9350386,5.317293,8388478,0.038692,12844093,11.000976,3148189,1.027076,124.869995,-40.400002,102.674569,,0.261841,,205.349136,
Sample,16/10/2024 16:31:49,23,9350379,5.317255,8388483,0.038720,12843518,11.007422,3148114,1.027051,124.630005,-18.600000,102.477215,,0.261392,,204.954437,
Sample,16/10/2024 16:31:50,23,9350377,5.317244,8388484,0.038725,12842561,11.018149,3148149,1.027062,112.019997,-35.599998,92.107449,,0.261601,,184.214905,
Sample,16/10/2024 16:31:51,23,9350358,5.317139,8388482,0.038714,12841522,11.029795,3148043,1.027028,115.680008,-42.170002,95.117238,,0.260966,,190.234482,
Sample,16/10/2024 16:31:52,23,9350361,5.317156,8388482,0.038714,12840513,11.041105,3148048,1.027029,135.350006,-32.510002,111.292744,,0.260996,,222.585495,
Sample,16/10/2024 16:31:53,23,9350339,5.317035,8388483,0.038720,12839672,11.050531,3147911,1.026984,175.230011,-28.289999,144.087830,,0.260174,,288.175659,
Sample,16/10/2024 16:31:54,23,9350332,5.316996,8388479,0.038698,12838919,11.058971,3148000,1.027013,180.290009,-16.560001,148.248889,,0.260708,,296.497772,
Sample,16/10/2024 16:31:55,23,9350328,5.316974,8388481,0.038709,12838228,11.066716,3148008,1.027016,140.449997,-16.950001,115.486691,,0.260756,,230.973389,
Sample,16/10/2024 16:31:56,23,9350335,5.317013,8388487,0.038742,12837585,11.073922,3147902,1.026981,118.709999,-15.339999,97.608933,,0.260120,,195.217865,
Sample,16/10/2024 16:31:57,23,9350320,5.316930,8388482,0.038714,12836978,11.080725,3147941,1.026994,115.919998,-6.489000,95.314593,,0.260354,,190.629181,
Sample,16/10/2024 16:31:58,23,9350284,5.316732,8388481,0.038709,12836390,11.087316,3147964,1.027002,125.580002,0.072000,103.258439,,0.260492,,206.516876,
Sample,16/10/2024 16:31:59,23,9350295,5.316793,8388476,0.038681,12835807,11.093849,3147827,1.026957,134.680008,-20.590000,110.741775,,0.259671,,221.483551,
Sample,16/10/2024 16:32:00,23,9350303,5.316837,8388480,0.038703,12835228,11.100338,3147868,1.026970,143.990005,-37.189999,118.397796,,0.259917,,236.795593,
Sample,16/10/2024 16:32:01,23,9350287,5.316749,8388479,0.038698,12834679,11.106491,3147795,1.026946,149.180008,-37.070000,122.665764,,0.259479,,245.331528,
Sample,16/10/2024 16:32:02,23,9350276,5.316688,8388483,0.038720,12834104,11.112935,3148537,1.027190,151.910004,-33.620003,124.910760,,0.263926,,249.821518,
Sample,16/10/2024 16:32:03,23,9350268,5.316645,8388482,0.038714,12833617,11.118393,3147937,1.026993,158.089996,-35.910000,129.992840,,0.260330,,259.985687,
Sample,16/10/2024 16:32:04,23,9350257,5.316584,8388479,0.038698,12833131,11.123839,3147839,1.026961,149.269989,-37.290001,122.739760,,0.259743,,245.479523,
Sample,16/10/2024 16:32:05,23,9350265,5.316628,8388484,0.038725,12832688,11.128803,3148047,1.027029,135.350006,-43.420002,111.292744,,0.260990,,222.585495,
Sample,16/10/2024 16:32:06,23,9350231,5.316441,8388479,0.038698,12832255,11.133656,3147823,1.026955,128.880005,-44.610001,105.972177,,0.259647,,211.944351,
Sample,16/10/2024 16:32:07,23,9350245,5.316518,8388477,0.038687,12831869,11.137981,3147757,1.026934,126.190002,-49.900002,103.760070,,0.259251,,207.520142,
Sample,16/10/2024 16:32:08,23,9350225,5.316408,8388482,0.038714,12831514,11.141959,3147869,1.026970,125.469994,-43.900002,103.167975,,0.259923,,206.335953,
Sample,16/10/2024 16:32:09,23,9350219,5.316375,8388478,0.038692,12831154,11.145994,3147876,1.026973,121.949997,-48.739998,100.273326,,0.259965,,200.546646,
Sample,16/10/2024 16:32:10,23,9350207,5.316309,8388481,0.038709,12830829,11.149636,3147842,1.026962,122.369995,-48.250000,100.618709,,0.259761,,201.237411,
Sample,16/10/2024 16:32:11,23,9350212,5.316337,8388480,0.038703,12830526,11.153031,3147862,1.026968,121.669998,-50.459999,100.043071,,0.259881,,200.086136,
Sample,16/10/2024 16:32:12,23,9350194,5.316238,8388484,0.038725,12830251,11.156112,3147850,1.026964,121.900002,-45.180000,100.232213,,0.259809,,200.464432,
Sample,16/10/2024 16:32:13,23,9350197,5.316254,8388478,0.038692,12829988,11.159060,3147822,1.026955,123.569992,-46.299999,101.605520,,0.259641,,203.211044,
Sample,16/10/2024 16:32:14,23,9350191,5.316221,8388480,0.038703,12829784,11.161346,3147890,1.026977,124.980003,-43.939999,102.765034,,0.260049,,205.530075,
Sample,16/10/2024 16:32:15,23,9350175,5.316133,8388476,0.038681,12829554,11.163923,3147854,1.026965,126.959999,-42.129997,104.393272,,0.259833,,208.786545,
Sample,16/10/2024 16:32:16,23,9350167,5.316089,8388478,0.038692,12829384,11.165828,3147891,1.026978,131.259995,-46.310001,107.929347,,0.260055,,215.858688,
Sample,16/10/2024 16:32:17,23,9350164,5.316073,8388480,0.038703,12829208,11.167800,3147797,1.026947,135.819992,-45.000000,111.679234,,0.259491,,223.358475,
Sample,16/10/2024 16:32:18,23,9350159,5.316045,8388478,0.038692,12829018,11.169929,3147822,1.026955,139.720001,-41.099998,114.886384,,0.259641,,229.772766,
Sample,16/10/2024 16:32:19,23,9350153,5.316012,8388478,0.038692,12828887,11.171397,3147776,1.026940,145.860001,-1.480000,119.935576,,0.259365,,239.871155,
Sample,16/10/2024 16:32:20,23,9350132,5.315897,8388480,0.038703,12828736,11.173089,3147825,1.026956,145.959991,-4.243000,120.017803,,0.259659,,240.035599,
Sample,16/10/2024 16:32:21,23,9350132,5.315897,8388479,0.038698,12828550,11.175173,3147963,1.027001,146.559998,-2.457000,120.511214,,0.260486,,241.022430,
Sample,16/10/2024 16:32:22,23,9350122,5.315842,8388479,0.038698,12828413,11.176708,3147829,1.026957,147.309998,1.737000,121.127972,,0.259683,,242.255951,
Sample,16/10/2024 16:32:23,23,9350109,5.315770,8388481,0.038709,12828301,11.177963,3149282,1.027435,158.019989,-26.340000,129.935270,,0.268382,,259.870544,
Sample,16/10/2024 16:32:24,23,9350118,5.315820,8388478,0.038692,12829338,11.166343,3148459,1.027164,160.889999,-36.790001,132.295406,,0.263459,,264.590820,
Sample,16/10/2024 16:32:25,23,9350114,5.315798,8388479,0.038698,12834118,11.112778,3148299,1.027112,150.720001,-35.560001,123.932168,,0.262500,,247.864334,
Sample,16/10/2024 16:32:26,23,9350094,5.315688,8388481,0.038709,12836307,11.088246,3148479,1.027171,151.790009,-34.200001,124.812083,,0.263578,,249.624161,
Sample,16/10/2024 16:32:27,23,9350096,5.315699,8388479,0.038698,12836855,11.082104,3148460,1.027165,154.619995,-37.020000,127.139305,,0.263465,,254.278610,
Sample,16/10/2024 16:32:28,23,9350096,5.315699,8388478,0.038692,12837099,11.079369,3148457,1.027164,156.990005,-37.660000,129.088269,,0.263447,,258.176544,
Sample,16/10/2024 16:32:29,23,9350080,5.315611,8388479,0.038698,12837347,11.076590,3148397,1.027144,158.449997,-37.150002,130.288885,,0.263087,,260.577759,
Sample,16/10/2024 16:32:30,23,9350070,5.315556,8388478,0.038692,12837515,11.074707,3148532,1.027188,160.529999,-38.349998,131.999362,,0.263896,,263.998718,
Sample,16/10/2024 16:32:31,23,9350066,5.315534,8388484,0.038725,12837536,11.074472,3148434,1.027156,161.139999,-39.189999,132.500992,,0.263309,,265.001984,
Sample,16/10/2024 16:32:32,23,9350059,5.315495,8388481,0.038709,12837426,11.075704,3148522,1.027185,162.509995,-40.980000,133.627599,,0.263836,,267.255188,
Sample,16/10/2024 16:32:33,23,9350046,5.315424,8388483,0.038720,12837240,11.077789,3148561,1.027198,163.769989,-40.060001,134.663748,,0.264069,,269.327484,
Sample,16/10/2024 16:32:34,23,9350041,5.315396,8388487,0.038742,12836949,11.081051,3148579,1.027204,165.040009,-40.110001,135.708142,,0.264177,,271.416290,
Sample,16/10/2024 16:32:35,23,9350041,5.315396,8388482,0.038714,12836591,11.085063,3148482,1.027172,163.680008,-42.239998,134.589753,,0.263596,,269.179504,
Sample,16/10/2024 16:32:36,23,9350025,5.315309,8388482,0.038714,12836232,11.089086,3148537,1.027190,163.790009,-41.549999,134.680211,,0.263926,,269.360413,
Sample,16/10/2024 16:32:37,23,9350011,5.315232,8388486,0.038736,12835787,11.094074,3148573,1.027202,162.619995,-40.590000,133.718058,,0.264141,,267.436127,
Sample,16/10/2024 16:32:38,23,9350017,5.315265,8388476,0.038681,12835350,11.098971,3148585,1.027206,161.180008,-44.470001,132.533893,,0.264213,,265.067780,
Sample,16/10/2024 16:32:39,23,9350005,5.315199,8388480,0.038703,12834935,11.103622,3148576,1.027203,160.559998,-44.389999,132.024031,,0.264159,,264.048065,
Sample,16/10/2024 16:32:40,23,9349996,5.315149,8388481,0.038709,12834493,11.108575,3148545,1.027193,161.500000,-43.950001,132.797037,,0.263974,,265.594086,
Sample,16/10/2024 16:32:41,23,9349987,5.315100,8388478,0.038692,12834085,11.113148,3148639,1.027223,162.759995,-44.739998,133.833186,,0.264536,,267.666382,
Sample,16/10/2024 16:32:42,23,9349982,5.315072,8388482,0.038714,12833641,11.118124,3148623,1.027218,163.880005,-43.840000,134.754219,,0.264441,,269.508453,
Sample,16/10/2024 16:32:43,23,9349979,5.315056,8388478,0.038692,12833253,11.122472,3148588,1.027207,164.869995,-44.430000,135.568332,,0.264231,,271.136658,
Sample,16/10/2024 16:32:44,23,9349968,5.314995,8388485,0.038731,12832851,11.126977,3148641,1.027224,165.880005,-45.430000,136.398908,,0.264548,,272.797821,
Sample,16/10/2024 16:32:45,23,9349962,5.314962,8388478,0.038692,12832501,11.130899,3148563,1.027198,166.399994,-44.420002,136.826517,,0.264081,,273.653046,
Sample,16/10/2024 16:32:46,23,9349946,5.314874,8388485,0.038731,12832153,11.134799,3148561,1.027198,166.630005,-43.930000,137.015666,,0.264069,,274.031342,
Sample,16/10/2024 16:32:47,23,9349949,5.314891,8388480,0.038703,12831842,11.138284,3148567,1.027200,166.490005,-41.939999,136.900538,,0.264105,,273.801086,
Sample,16/10/2024 16:32:48,23,9349947,5.314880,8388479,0.038698,12831537,11.141702,3148572,1.027201,164.690002,-42.170002,135.420316,,0.264135,,270.840637,
Sample,16/10/2024 16:32:49,23,9349934,5.314808,8388476,0.038681,12831220,11.145254,3148506,1.027180,162.119995,-40.480000,133.306886,,0.263740,,266.613770,
Sample,16/10/2024 16:32:50,23,9349924,5.314753,8388474,0.038670,12830935,11.148448,3148686,1.027239,159.069992,-36.279999,130.798734,,0.264818,,261.597473,
Sample,16/10/2024 16:32:51,23,9349936,5.314819,8388482,0.038714,12830655,11.151585,3148639,1.027223,155.919998,-39.209999,128.208355,,0.264536,,256.416718,
Sample,16/10/2024 16:32:52,23,9349914,5.314698,8388479,0.038698,12830409,11.154342,3148662,1.027231,151.190002,-37.000000,124.318671,,0.264674,,248.637344,
Sample,16/10/2024 16:32:53,23,9349913,5.314693,8388480,0.038703,12830194,11.156751,3148571,1.027201,146.580002,-37.010002,120.527665,,0.264129,,241.055328,
Sample,16/10/2024 16:32:54,23,9349892,5.314577,8388481,0.038709,12829976,11.159194,3148662,1.027231,142.540009,-38.189999,117.205400,,0.264674,,234.410797,
Sample,16/10/2024 16:32:55,23,9349894,5.314588,8388479,0.038698,12829778,11.161413,3148647,1.027226,140.970001,-40.110001,115.914314,,0.264584,,231.828629,
Sample,16/10/2024 16:32:56,23,9349880,5.314511,8388480,0.038703,12829581,11.163620,3148658,1.027230,139.730011,-41.299999,114.894615,,0.264650,,229.789230,
Sample,16/10/2024 16:32:57,23,9349883,5.314528,8388478,0.038692,12829424,11.165379,3148705,1.027245,138.669998,-41.329998,114.022920,,0.264931,,228.045837,
Sample,16/10/2024 16:32:58,23,9349861,5.314407,8388476,0.038681,12829272,11.167083,3148649,1.027227,138.009995,-43.160000,113.480170,,0.264596,,226.960342,
