HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,24/08/2023 10:23,23,,,12099452,19.387343,3304278,1.078384,0.6598,-84.580002,0.531053,,1.073687,,1.062105,
Sample,24/08/2023 10:23,23,,,12107434,19.295717,3301165,1.077361,1.1266,-85.779999,0.914923,,1.05917,,1.829846,
Sample,24/08/2023 10:23,23,,,12111506,19.248999,3328871,1.08647,1.3846,-84.759995,1.127088,,1.186805,,2.254175,
Sample,24/08/2023 10:23,23,,,12114336,19.216541,3322565,1.084397,0.6199,-85.57,0.498241,,1.158055,,0.996482,
Sample,24/08/2023 10:23,23,,,12115766,19.200143,3336140,1.08886,0.5494,-83.849998,0.440266,,1.21974,,0.880532,
Sample,24/08/2023 10:23,23,,,12117012,19.185857,3343472,1.091271,0.5559,-84.020004,0.445611,,1.252747,,0.891222,
Sample,24/08/2023 10:23,23,,,12118434,19.169555,3372888,1.100944,0.6681,-86.720001,0.537878,,1.383177,,1.075756,
Sample,24/08/2023 10:23,23,,,12119466,19.157725,3366888,1.098971,0.5786,-85.009995,0.464278,,1.356818,,0.928557,
Sample,24/08/2023 10:23,23,,,12119979,19.151844,3363625,1.097898,0.6563,-85.330002,0.528174,,1.342432,,1.056349,
Sample,24/08/2023 10:23,23,,,12120101,19.150446,3368022,1.099344,0.7268,-85.75,0.58615,,1.361809,,1.1723,
Sample,24/08/2023 10:23,23,,,12120208,19.14922,3367810,1.099274,0.563,-84.990005,0.45145,,1.360876,,0.9029,
Sample,24/08/2023 10:23,23,,,12120553,19.145265,3379489,1.103115,0.573,-85.080002,0.459673,,1.41204,,0.919346,
Sample,24/08/2023 10:23,23,,,12120870,19.141632,3393756,1.107807,0.605,-84.540001,0.485988,,1.473959,,0.971976,
Sample,24/08/2023 10:23,23,,,12121523,19.134148,3434930,1.121348,0.5906,-84.709999,0.474146,,1.649443,,0.948293,
Sample,24/08/2023 10:23,23,,,12122167,19.126768,3426913,1.118712,0.7154,-86.669998,0.576775,,1.61562,,1.15355,
Sample,24/08/2023 10:23,23,,,12122650,19.121233,3444461,1.124483,0.5467,-86.740005,0.438046,,1.689454,,0.876091,
Sample,24/08/2023 10:23,23,,,12122971,19.117554,3480539,1.13635,0.6606,-87.82,0.531711,,1.839095,,1.063421,
Sample,24/08/2023 10:23,23,,,12123258,19.114266,3482218,1.136903,0.7302,-86.440002,0.588946,,1.845994,,1.177891,
Sample,24/08/2023 10:23,23,,,12123339,19.113338,3512646,1.146912,0.5468,-85.190002,0.438128,,1.970119,,0.876256,
Sample,24/08/2023 10:23,23,,,12123479,19.111733,3527416,1.151771,0.4697,-87.25,0.374725,,2.029793,,0.74945,
Sample,24/08/2023 10:23,23,,,12124095,19.104675,3567886,1.165086,0.5776,-85.059998,0.463456,,2.191583,,0.926912,
Sample,24/08/2023 10:23,23,,,12124231,19.103117,3579823,1.169014,0.5386,-85.25,0.431385,,2.238866,,0.862769,
Sample,24/08/2023 10:23,23,,,12124305,19.102269,3592448,1.173168,0.5731,-86.449997,0.459755,,2.288674,,0.919511,
Sample,24/08/2023 10:23,23,,,12124758,19.097079,3624240,1.18363,0.734,-87.770004,0.592071,,2.413255,,1.184141,
Sample,24/08/2023 10:23,23,,,12124927,19.095143,3655405,1.193886,0.6868,-85.220001,0.553256,,2.534309,,1.106512,
Sample,24/08/2023 10:23,23,,,12124921,19.095211,3675613,1.200536,0.6953,-85.419998,0.560246,,2.612291,,1.120492,
Sample,24/08/2023 10:23,23,,,12124872,19.095773,3707998,1.211195,0.6195,-86.150002,0.497912,,2.736503,,0.995824,
Sample,24/08/2023 10:23,23,,,12124880,19.095681,3743540,1.222895,0.5983,-84.860001,0.480478,,2.871846,,0.960957,
Sample,24/08/2023 10:23,23,,,12125143,19.092668,3740734,1.221971,0.4731,-86.770004,0.377521,,2.861196,,0.755042,
Sample,24/08/2023 10:23,23,,,12125223,19.091751,3772363,1.232383,0.7385,-85.190002,0.595771,,2.980929,,1.191542,
Sample,24/08/2023 10:23,23,,,12125198,19.092038,3785709,1.236777,0.9418,-87.409996,0.762954,,3.031249,,1.525907,
Sample,24/08/2023 10:23,23,,,12125383,19.089918,3783035,1.235896,0.5595,-85.639999,0.448572,,3.021176,,0.897143,
Sample,24/08/2023 10:23,23,,,12125421,19.089483,3807591,1.243981,0.5179,-84.720001,0.414362,,3.113513,,0.828724,
Sample,24/08/2023 10:23,23,,,12125503,19.088543,3824946,1.249695,0.5481,-86.520004,0.439197,,3.178555,,0.878394,
Sample,24/08/2023 10:23,23,,,12125634,19.087043,3861820,1.261837,0.6682,-85.470001,0.53796,,3.316201,,1.075921,
Sample,24/08/2023 10:23,23,,,12125929,19.083663,3886606,1.269999,0.5749,-85.259995,0.461236,,3.408334,,0.922471,
Sample,24/08/2023 10:23,23,,,12126008,19.082758,3909138,1.277419,0.5387,-86.870003,0.431467,,3.491838,,0.862934,
Sample,24/08/2023 10:23,23,,,12125875,19.084282,3941123,1.287953,0.4906,-87.25,0.391912,,3.609995,,0.783824,
Sample,24/08/2023 10:23,23,,,12125883,19.08419,3966437,1.296291,0.6607,-85.909996,0.531793,,3.703214,,1.063586,
Sample,24/08/2023 10:23,23,9325714,5.18165,12125894,19.084064,3976870,1.299727,0.5045,-86.529999,0.403343,,3.741562,,0.806685,
Sample,24/08/2023 10:23,23,,,12125911,19.083869,3988672,1.303615,0.6467,-86.340004,0.52028,,3.784894,,1.04056,
Sample,24/08/2023 10:23,23,,,12125800,19.085141,4003284,1.308428,0.6657,-85.699997,0.535905,,3.838474,,1.071809,
Sample,24/08/2023 10:23,23,,,12125760,19.085599,4008400,1.310113,0.6729,-86.139999,0.541825,,3.857217,,1.083651,
Sample,24/08/2023 10:23,23,,,12125660,19.086745,4034612,1.318748,0.5771,-86.18,0.463045,,3.953108,,0.92609,
Sample,24/08/2023 10:23,23,,,12125572,19.087753,4048063,1.32318,0.6294,-86.599998,0.506053,,4.00223,,1.012107,
Sample,24/08/2023 10:23,23,,,12125606,19.087363,4079160,1.333425,0.5185,-86.240005,0.414855,,4.115585,,0.829711,
Sample,24/08/2023 10:23,23,,,12125530,19.088234,4089832,1.336941,0.5728,-86.169998,0.459509,,4.154423,,0.919017,
Sample,24/08/2023 10:23,23,,,12125442,19.089242,4102673,1.341172,0.5447,-85.93,0.436401,,4.201112,,0.872802,
Sample,24/08/2023 10:23,23,,,12125421,19.089483,4131482,1.350665,0.5931,-85.790001,0.476202,,4.305701,,0.952405,
Sample,24/08/2023 10:24,23,,,12125603,19.087398,4146793,1.355711,0.7264,-86.32,0.585821,,4.361201,,1.171642,
Sample,24/08/2023 10:24,23,,,12125669,19.086642,4176367,1.365457,0.5701,-85.830002,0.457288,,4.468244,,0.914577,
Sample,24/08/2023 10:24,23,,,12125757,19.085634,4173365,1.364467,0.7648,-85.540001,0.617399,,4.457388,,1.234797,
Sample,24/08/2023 10:24,23,,,12125828,19.08482,4189719,1.369857,1.3277,-84.970001,1.080296,,4.516506,,2.160592,
Sample,24/08/2023 10:24,23,,,12126004,19.082804,4232687,1.384019,0.4865,-86.900002,0.38854,,4.671557,,0.777081,
Sample,24/08/2023 10:24,23,,,12126133,19.081326,4210358,1.376659,0.5535,-87,0.443637,,4.591031,,0.887275,
Sample,24/08/2023 10:24,23,,,12126355,19.078783,4242555,1.387272,1.038,-84.440002,0.842063,,4.707113,,1.684126,
Sample,24/08/2023 10:24,23,,,12126740,19.074373,4251305,1.390156,0.6351,-84.790001,0.510741,,4.738625,,1.021482,
Sample,24/08/2023 10:24,23,,,12126863,19.072964,4272760,1.397228,0.5923,-87.470001,0.475544,,4.81583,,0.951089,
Sample,24/08/2023 10:24,23,,,12126772,19.074006,4272595,1.397174,0.697,-87.659996,0.561644,,4.815236,,1.123288,
Sample,24/08/2023 10:24,23,,,12126516,19.076939,4304970,1.407847,0.5975,-86.110001,0.479821,,4.93158,,0.959641,
Sample,24/08/2023 10:24,23,,,12126332,19.079046,4329167,1.415824,0.6143,-85.659996,0.493636,,5.018417,,0.987272,
Sample,24/08/2023 10:24,23,,,12126519,19.076904,4319948,1.412785,0.5877,-84.879997,0.471762,,4.985343,,0.943523,
Sample,24/08/2023 10:24,23,,,12126759,19.074155,4345663,1.421263,0.581,-86.470001,0.466252,,5.077562,,0.932504,
Sample,24/08/2023 10:24,23,,,12127105,19.070191,4343699,1.420615,1.0603,-86.849998,0.860402,,5.070522,,1.720803,
Sample,24/08/2023 10:24,23,,,12127214,19.068943,4355893,1.424636,509.850006,183.399994,419.260596,,5.114219,,838.521179,
Sample,24/08/2023 10:24,23,,,12127302,19.067935,4350703,1.422924,63.067005,-43.870003,51.851247,,5.095624,,103.702492,
Sample,24/08/2023 10:24,23,,,12127424,19.066537,4346398,1.421505,15.860001,-81.889999,13.030847,,5.080196,,26.061695,
Sample,24/08/2023 10:24,23,,,12127448,19.066262,4364639,1.427519,4.4329,-85.059998,3.633839,,5.145546,,7.267678,
Sample,24/08/2023 10:24,23,,,12127513,19.065518,4386569,1.43475,4.4138,-68.290001,3.618132,,5.224046,,7.236264,
Sample,24/08/2023 10:24,23,,,12127565,19.064922,4359469,1.425815,1.131,-86.290001,0.918541,,5.12703,,1.837082,
Sample,24/08/2023 10:24,23,,,12127740,19.062918,4371317,1.429721,1.8722,-85.5,1.528063,,5.169458,,3.056125,
Sample,24/08/2023 10:24,23,,,12127767,19.062609,4375402,1.431068,4.0912,-75.849998,3.352844,,5.184082,,6.705688,
Sample,24/08/2023 10:24,23,,,12127680,19.063605,4378027,1.431934,1.6932,-84.879997,1.380863,,5.193478,,2.761726,
Sample,24/08/2023 10:24,23,,,12127725,19.06309,4386910,1.434863,40.941998,-38.370003,33.656879,,5.225267,,67.313759,
Sample,24/08/2023 10:24,23,,,12127700,19.063376,4383027,1.433583,255.680008,613.799988,210.245407,,5.211372,,420.490814,
Sample,24/08/2023 10:24,23,,,12127814,19.06207,4348126,1.422075,0.6396,-88.400002,0.514441,,5.086389,,1.028883,
Sample,24/08/2023 10:24,23,,,12127923,19.060822,4325436,1.414594,0.5766,-88.300003,0.462634,,5.005033,,0.925267,
Sample,24/08/2023 10:24,23,,,12127873,19.061394,4302921,1.407171,0.8577,-87.979996,0.693795,,4.924222,,1.387589,
Sample,24/08/2023 10:24,23,,,12127871,19.061417,4316539,1.411661,0.6394,-88.279999,0.514277,,4.97311,,1.028554,
Sample,24/08/2023 10:24,23,9326279,5.184756,12127923,19.060822,4264659,1.394558,0.5882,-87.25,0.472173,,4.786689,,0.944346,
Sample,24/08/2023 10:24,23,,,12127959,19.060409,4287456,1.402073,0.582,-88.940002,0.467074,,4.868664,,0.934149,
Sample,24/08/2023 10:24,23,,,12128193,19.057729,4266570,1.395188,0.7552,-89.090004,0.609504,,4.793564,,1.219009,
Sample,24/08/2023 10:24,23,,,12128303,19.056469,4264527,1.394514,0.5883,-88.129997,0.472255,,4.786214,,0.94451,
Sample,24/08/2023 10:24,23,,,12128363,19.055782,4217077,1.378874,0.7532,-86.559998,0.60786,,4.615273,,1.215719,
Sample,24/08/2023 10:24,23,,,12128363,19.055782,4236250,1.385193,0.6945,-88.520004,0.559588,,4.684398,,1.119176,
Sample,24/08/2023 10:24,23,,,12128427,19.055049,4217026,1.378857,0.6647,-88.040001,0.535082,,4.615089,,1.070164,
Sample,24/08/2023 10:24,23,,,12128275,19.05679,4214197,1.377925,0.5781,-88.720001,0.463867,,4.604883,,0.927734,
Sample,24/08/2023 10:24,23,,,12128238,19.057214,4218290,1.379274,0.6522,-88.659996,0.524803,,4.619648,,1.049606,
Sample,24/08/2023 10:24,23,,,12128278,19.056756,4209628,1.376419,0.6738,-86.970001,0.542565,,4.588396,,1.085131,
Sample,24/08/2023 10:24,23,,,12128213,19.0575,4215482,1.378348,0.5668,-88.110001,0.454575,,4.609519,,0.909149,
Sample,24/08/2023 10:24,23,,,12128117,19.0586,4187134,1.369005,0.4783,-89.709999,0.381797,,4.507165,,0.763594,
Sample,24/08/2023 10:24,23,,,12128070,19.059138,4173743,1.364592,0.7269,-87.559998,0.586232,,4.458755,,1.172464,
Sample,24/08/2023 10:24,23,,,12128129,19.058462,4154481,1.358244,0.5657,-86.979996,0.45367,,4.389048,,0.90734,
Sample,24/08/2023 10:24,23,,,12128117,19.0586,4127241,1.349268,0.549,-89.879997,0.439937,,4.290318,,0.879874,
Sample,24/08/2023 10:24,23,,,12128079,19.059035,4119613,1.346754,0.7401,-88.020004,0.597087,,4.262638,,1.194174,
Sample,24/08/2023 10:24,23,,,12128192,19.057741,4085752,1.335597,0.5208,-86.82,0.416747,,4.139579,,0.833494,
Sample,24/08/2023 10:24,23,,,12128120,19.058565,4098763,1.339884,0.5575,-87.540001,0.446927,,4.1869,,0.893854,
Sample,24/08/2023 10:24,23,,,12128275,19.05679,4055179,1.325524,0.6699,-89.050003,0.539358,,4.028195,,1.078717,
Sample,24/08/2023 10:24,23,,,12128203,19.057615,4032570,1.318075,0.5161,-88.709999,0.412882,,3.945646,,0.825764,
Sample,24/08/2023 10:24,23,,,12128248,19.057099,4037274,1.319625,0.6455,-88.389999,0.519293,,3.962834,,1.038586,
Sample,24/08/2023 10:24,23,,,12128286,19.056664,4009859,1.310594,0.6238,-87.970001,0.501448,,3.86256,,1.002897,
Sample,24/08/2023 10:24,23,,,12128142,19.058313,3989901,1.304019,0.6021,-88.990005,0.483603,,3.789403,,0.967207,
Sample,24/08/2023 10:24,23,,,12128250,19.057076,4001620,1.30788,0.6198,-87.159996,0.498159,,3.832376,,0.996318,
Sample,24/08/2023 10:24,23,,,12128340,19.056045,3986389,1.302863,0.6402,-88.199997,0.514935,,3.776515,,1.029869,
Sample,24/08/2023 10:24,23,,,12128219,19.057431,3956666,1.293072,0.6605,-88.340004,0.531628,,3.667261,,1.063257,
Sample,24/08/2023 10:24,23,,,12127922,19.060833,3943237,1.288649,0.5592,-87.449997,0.448325,,3.617789,,0.89665,
Sample,24/08/2023 10:24,23,,,12127963,19.060364,3950497,1.29104,0.7552,-86.57,0.609504,,3.644544,,1.219009,
Sample,24/08/2023 10:24,23,,,12127994,19.060008,3922555,1.281838,0.5762,-88.229996,0.462305,,3.541455,,0.924609,
Sample,24/08/2023 10:24,23,,,12127861,19.061532,3927806,1.283567,0.7498,-87.459999,0.605064,,3.560852,,1.210127,
Sample,24/08/2023 10:25,23,,,12127818,19.062024,3895618,1.272966,0.6966,-88.949997,0.561315,,3.44176,,1.12263,
Sample,24/08/2023 10:25,23,,,12127779,19.062471,3881148,1.268201,0.4864,-88.990005,0.388458,,3.388071,,0.776916,
Sample,24/08/2023 10:25,23,,,12127714,19.063216,3841109,1.255017,0.5216,-87.449997,0.417405,,3.238979,,0.834809,
Sample,24/08/2023 10:25,23,,,12127724,19.063101,3831845,1.251967,0.7131,-87.830002,0.574884,,3.204364,,1.149767,
Sample,24/08/2023 10:25,23,,,12127707,19.063296,3825876,1.250001,0.7816,-86.009995,0.631214,,3.182036,,1.262428,
Sample,24/08/2023 10:25,23,,,12127773,19.06254,3779348,1.234683,0.5739,-87.090004,0.460413,,3.00728,,0.920827,
Sample,24/08/2023 10:25,23,,,12127793,19.062311,3785516,1.236713,0.971,-86.870003,0.786966,,3.030522,,1.573932,
Sample,24/08/2023 10:25,23,,,12127867,19.061463,3749924,1.224996,0.6024,-86.199997,0.48385,,2.896057,,0.9677,
Sample,24/08/2023 10:25,23,,,12127743,19.062883,3695095,1.206948,0.5553,-86.770004,0.445118,,2.687121,,0.890235,
Sample,24/08/2023 10:25,23,,,12127679,19.063616,3694671,1.206809,0.5215,-87.840004,0.417322,,2.685496,,0.834645,
Sample,24/08/2023 10:25,23,9326557,5.186284,12127909,19.060982,3648255,1.191533,0.61,-87.129997,0.4901,,2.506624,,0.9802,
Sample,24/08/2023 10:25,23,,,12127994,19.060008,3628283,1.18496,0.5372,-87.959999,0.430233,,2.429017,,0.860467,
Sample,24/08/2023 10:25,23,,,12127907,19.061005,3598302,1.175094,0.6376,-88.959999,0.512797,,2.311703,,1.025593,
Sample,24/08/2023 10:25,23,,,12127811,19.062105,3592972,1.17334,0.6102,-90.059998,0.490264,,2.290737,,0.980529,
Sample,24/08/2023 10:25,23,,,12127878,19.061337,3553824,1.16046,0.8208,-86.330002,0.66345,,2.135636,,1.3269,
Sample,24/08/2023 10:25,23,,,12127989,19.060066,3530554,1.152804,0.5221,-88.529999,0.417816,,2.042426,,0.835632,
Sample,24/08/2023 10:25,23,,,12128112,19.058657,3519509,1.14917,0.5954,-87.349998,0.478094,,1.997892,,0.956187,
Sample,24/08/2023 10:25,23,,,12128116,19.058611,3503087,1.143768,0.6269,-87.169998,0.503998,,1.931304,,1.007995,
Sample,24/08/2023 10:25,23,,,12128181,19.057867,3484003,1.13749,0.6568,-87.840004,0.528586,,1.853323,,1.057171,
Sample,24/08/2023 10:25,23,,,12128183,19.057844,3467284,1.13199,0.5937,-88.139999,0.476696,,1.784434,,0.953392,
Sample,24/08/2023 10:25,23,,,12128092,19.058886,3455871,1.128236,0.6759,-87.879997,0.544292,,1.737079,,1.088585,
Sample,24/08/2023 10:25,23,,,12128271,19.056836,3420552,1.116619,0.7058,-87.790001,0.56888,,1.588669,,1.137761,
Sample,24/08/2023 10:25,23,,,12128359,19.055828,3408558,1.112675,0.5361,-88.990005,0.429329,,1.537568,,0.858657,
Sample,24/08/2023 10:25,23,,,12128317,19.056309,3386441,1.105401,0.5452,-89.129997,0.436812,,1.442289,,0.873624,
Sample,24/08/2023 10:25,23,,,12128122,19.058542,3348736,1.093002,0.5617,-87.190002,0.450381,,1.276317,,0.900761,
Sample,24/08/2023 10:25,23,,,12127981,19.060157,3346502,1.092268,0.5281,-87.779999,0.42275,,1.266327,,0.8455,
Sample,24/08/2023 10:25,23,,,12128056,19.059298,3352311,1.094178,0.5437,-88.120003,0.435579,,1.292265,,0.871157,
Sample,24/08/2023 10:25,23,,,12127976,19.060215,3378787,1.102884,0.5128,-88.290001,0.410168,,1.408977,,0.820336,
Sample,24/08/2023 10:25,23,,,12128224,19.057374,3442730,1.123914,0.6513,-88.159996,0.524063,,1.682203,,1.048125,
Sample,24/08/2023 10:25,23,,,12128422,19.055106,3454741,1.127864,0.8476,-87.300003,0.685489,,1.732375,,1.370978,
Sample,24/08/2023 10:25,23,,,12128405,19.055301,3503554,1.143921,0.5543,-88.550003,0.444295,,1.933204,,0.888591,
Sample,24/08/2023 10:25,23,,,12128449,19.054797,3503078,1.143765,0.5503,-88.830002,0.441006,,1.931267,,0.882012,
Sample,24/08/2023 10:25,23,,,12128468,19.054579,3516672,1.148237,0.5691,-88.159996,0.456466,,1.986421,,0.912932,
Sample,24/08/2023 10:25,23,,,12128403,19.055324,3534308,1.154039,0.6095,-86.389999,0.489689,,2.057518,,0.979378,
Sample,24/08/2023 10:25,23,,,12128315,19.056332,3548237,1.158621,0.8442,-88.610001,0.682693,,2.11333,,1.365386,
Sample,24/08/2023 10:25,23,,,12128218,19.057443,3577435,1.168228,0.7164,-89.009995,0.577597,,2.229422,,1.155195,
Sample,24/08/2023 10:25,23,,,12128174,19.057947,3589389,1.172161,0.5616,-88.449997,0.450298,,2.276624,,0.900597,
Sample,24/08/2023 10:25,23,,,12128230,19.057305,3612101,1.179635,0.7009,-88.190002,0.564851,,2.365824,,1.129702,
Sample,24/08/2023 10:25,23,,,12128316,19.05632,3639061,1.188507,0.5296,-88.860001,0.423983,,2.470949,,0.847967,
Sample,24/08/2023 10:25,23,,,12128371,19.05569,3648738,1.191692,0.5412,-89.43,0.433523,,2.508496,,0.867045,
Sample,24/08/2023 10:25,23,,,12128461,19.05466,3687422,1.204423,0.5773,-88.220001,0.463209,,2.657689,,0.926418,
Sample,24/08/2023 10:25,23,,,12128554,19.053594,3704610,1.21008,0.632,-89.169998,0.508192,,2.72355,,1.016383,
Sample,24/08/2023 10:25,23,,,12128588,19.053205,3704567,1.210066,0.5541,-87.959999,0.444131,,2.723385,,0.888262,
Sample,24/08/2023 10:25,23,,,12128609,19.052964,3703133,1.209594,0.5339,-87.459999,0.42752,,2.7179,,0.855039,
Sample,24/08/2023 10:25,23,,,12128598,19.05309,3738501,1.221236,0.5131,-86.370003,0.410415,,2.852716,,0.82083,
Sample,24/08/2023 10:25,23,,,12128639,19.052621,3736926,1.220718,0.6028,-86.82,0.484179,,2.846732,,0.968358,
Sample,24/08/2023 10:25,23,,,12128645,19.052552,3744848,1.223325,0.5629,-88.599998,0.451368,,2.876809,,0.902735,
Sample,24/08/2023 10:25,23,,,12128643,19.052575,3786805,1.237138,0.5798,-89.029999,0.465265,,3.035376,,0.93053,
Sample,24/08/2023 10:25,23,,,12128711,19.051796,3788519,1.237702,0.66,-87.580002,0.531217,,3.04183,,1.062434,
Sample,24/08/2023 10:25,23,,,12128841,19.050307,3790680,1.238413,0.6472,-87.059998,0.520691,,3.049963,,1.041382,
