Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,25/04/2023 14:18,23,,,12772203,11.806169,3205050,1.045764,0.1177,2355.300049,2077.752209,,0.582156,,4155.504395,
Sample,25/04/2023 14:18,23,,,12771892,11.80965,3204982,1.045742,0.0849,2455.399902,2162.362602,,0.581794,,4324.725098,
Sample,25/04/2023 14:18,23,,,12771601,11.812907,3205192,1.045811,0.0839,2549.600098,2241.98625,,0.582912,,4483.972656,
Sample,25/04/2023 14:19,23,,,12771316,11.816096,3205083,1.045775,0.0958,2455.399902,2162.362602,,0.582332,,4324.725098,
Sample,25/04/2023 14:19,23,,,12771000,11.819633,3205029,1.045757,0.1046,2694.199951,2364.210709,,0.582044,,4728.421387,
Sample,25/04/2023 14:19,23,,,12770678,11.823237,3205109,1.045783,0.0982,2692.399902,2362.6892,,0.58247,,4725.378418,
Sample,25/04/2023 14:19,23,,,12770379,11.826584,3205181,1.045807,0.0998,2669.300049,2343.16382,,0.582854,,4686.327637,
Sample,25/04/2023 14:19,23,,,12770119,11.829494,3205042,1.045761,0.0804,2695,2364.886958,,0.582114,,4729.773926,
Sample,25/04/2023 14:19,23,9421199,5.706614,12769913,11.831799,3205085,1.045775,0.0885,2666,2340.374421,,0.582343,,4680.749023,
Sample,25/04/2023 14:19,23,,,12769632,11.834944,3205125,1.045789,0.0886,2685.199951,2356.60337,,0.582555,,4713.206543,
Sample,25/04/2023 14:19,23,,,12769399,11.837552,3205012,1.045751,0.0876,2717.100098,2383.567284,,0.581954,,4767.134766,
Sample,25/04/2023 14:19,23,,,12769144,11.840406,3205264,1.045834,0.0887,2598.600098,2283.403986,,0.583295,,4566.808105,
Sample,25/04/2023 14:19,23,,,12768868,11.843495,3205048,1.045763,0.114,2719.600098,2385.680434,,0.582145,,4771.36084,
Sample,25/04/2023 14:19,23,,,12768630,11.846159,3205149,1.045796,0.0886,2686,2357.279619,,0.582683,,4714.559082,
Sample,25/04/2023 14:19,23,,,12768391,11.848833,3205245,1.045828,0.106,2635.5,2314.593994,,0.583194,,4629.187988,
Sample,25/04/2023 14:19,23,,,12768161,11.851408,3204982,1.045742,0.0837,2706.899902,2374.945468,,0.581794,,4749.891113,
Sample,25/04/2023 14:19,23,,,12767929,11.854004,3205043,1.045762,0.081,2710.199951,2377.734867,,0.582119,,4755.469727,
Sample,25/04/2023 14:19,23,,,12767657,11.857048,3205095,1.045779,0.1016,2684.100098,2355.673707,,0.582396,,4711.347656,
Sample,25/04/2023 14:19,23,,,12767400,11.859924,3205026,1.045756,0.091,2735,2398.697354,,0.582028,,4797.394531,
Sample,25/04/2023 14:19,23,,,12767174,11.862454,3205047,1.045763,0.0828,2723.100098,2388.638844,,0.58214,,4777.277832,
Sample,25/04/2023 14:19,23,,,12766916,11.865341,3205209,1.045816,0.0973,2736.100098,2399.627223,,0.583003,,4799.254395,
Sample,25/04/2023 14:19,23,,,12766667,11.868128,3205130,1.04579,0.0685,2759.199951,2419.152603,,0.582582,,4838.305176,
Sample,25/04/2023 14:19,23,,,12766422,11.87087,3205152,1.045797,0.0738,2716.300049,2382.891035,,0.582699,,4765.782227,
Sample,25/04/2023 14:19,23,,,12766175,11.873634,3205204,1.045815,0.0698,2729.899902,2394.386446,,0.582976,,4788.772949,
Sample,25/04/2023 14:19,23,,,12765928,11.876398,3205192,1.045811,0.0826,2694.699951,2364.633339,,0.582912,,4729.266602,
Sample,25/04/2023 14:19,23,,,12765695,11.879006,3205094,1.045778,0.0687,2697.5,2367.000108,,0.58239,,4734,
Sample,25/04/2023 14:19,23,,,12765418,11.882106,3205100,1.04578,0.0813,2669.199951,2343.079211,,0.582422,,4686.158203,
