VERSION,5.2,AQUAtalk:V4.42,OS:V6.2
LOGGER TYPE,AQUAlogger 310TYPT5 max50m 
LOGGER,2554-327
REGIME
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year
Pilot 25 April 2023 site 4, Triggered Logging, NA, Disabled, 1.000000 Seconds,NA, NA, 1, Disabled, NA, NA, NA, NA
[LOGGER CHANNEL 0],Disabled


[LOGGER CHANNEL 1],Disabled


[LOGGER CHANNEL 2],Battery        ,06/03/2023
COEFFS, -46.089977, 5.4978768e-06, 0, 0, 0
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x20
[LOGGER CHANNEL 3],Disabled


[LOGGER CHANNEL 4],Temperature    ,13/03/2023
COEFFS, 967.58575, -0.00022002781, 1.9068084e-11, -7.0580938e-19, 8.0592888e-27
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x1
[LOGGER CHANNEL 5],Pressure       ,09/03/2023
COEFFS, -0.0026125142, 3.2540086e-07, 5.6441919e-16, -1.0555092e-23, 0
Channel Setup, Not Averaged, Gain x1, Interval Multiplier x1
[LOGGER CHANNEL 6],Turbidity,09/03/2023
COEFFS Raw1, -0.011529949, 0.82234406, 0, 0, 0,COEFFS Raw2, 86.911514, 0.8452599, 0, 0, 0,Transition Raw2,1080.2458
Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1
[LOGGER CHANNEL 7],Disabled


[LOGGER CHANNEL 8],Depth       ,Not Calibrated
COEFFS, 51.507366, 1.0135, 1, 0, 0
Channel Setup, Not Averaged, Gain x5
[LOGGER CHANNEL 9],SSC         ,User Cal Req'd
COEFFS, 0, 2, 0, 0, 0
Channel Setup, Not Averaged, Gain x1
START TIME, 25/04/2023 13:00:18
STOP TIME, 25/04/2023 13:24:47
HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 13:05:18,23,,,12535643,14.452867,3200125,1.044145,0.103800,3405.399902,2965.359512,,0.555818,,5930.719238,
Sample,25/04/2023 13:05:19,23,,,12535261,14.457146,3203109,1.045126,0.342700,3422.899902,2980.151560,,0.571803,,5960.303223,
Sample,25/04/2023 13:05:20,23,,,12535572,14.453662,3200187,1.044165,0.143600,3407.899902,2967.472662,,0.556151,,5934.945312,
Sample,25/04/2023 13:05:21,23,,,12536539,14.442831,3199698,1.044005,0.122900,3407.000000,2966.712010,,0.553524,,5933.423828,
Sample,25/04/2023 13:05:22,23,,,12538242,14.423757,3199768,1.044028,0.022700,3434.500000,2989.956658,,0.553900,,5979.913086,
Sample,25/04/2023 13:05:23,23,,,12540859,14.394448,3199459,1.043926,0.066000,3300.399902,2876.607222,,0.552239,,5753.214355,
Sample,25/04/2023 13:05:24,23,,,12544191,14.357132,3199367,1.043896,0.026100,3434.699951,2990.125668,,0.551744,,5980.251465,
Sample,25/04/2023 13:05:25,23,,,12546509,14.331174,3199401,1.043907,0.064200,3422.100098,2979.475517,,0.551927,,5958.951172,
Sample,25/04/2023 13:05:26,23,,,12548326,14.310828,3199448,1.043923,0.021600,3416.399902,2974.657371,,0.552179,,5949.314941,
Sample,25/04/2023 13:05:27,23,,,12551537,14.274873,3199513,1.043944,0.031100,3409.899902,2969.163181,,0.552529,,5938.326172,
Sample,25/04/2023 13:05:28,23,,,12554883,14.237409,3199549,1.043956,0.040900,3970.100098,3442.677945,,0.552723,,6885.355957,
Sample,25/04/2023 13:05:29,23,,,12559319,14.187744,3199781,1.044032,0.162500,3941.399902,3418.418821,,0.553970,,6836.837402,
Sample,25/04/2023 13:05:30,23,,,12563873,14.136763,3199371,1.043897,0.257600,4009.300049,3475.812092,,0.551765,,6951.624023,
Sample,25/04/2023 13:05:31,23,,,12568872,14.080804,3199691,1.044002,1.003800,-478.600006,0.813939,,0.553486,,1.627878,
Sample,25/04/2023 13:05:32,23,,,12573490,14.029114,3199742,1.044019,0.110500,-536.700012,0.079339,,0.553760,,0.158678,
Sample,25/04/2023 13:05:33,23,,,12576428,13.996231,3199023,1.043783,0.603800,-536.700012,0.485001,,0.549893,,0.970003,
